GameID,Date,Hometeam,Awayteam,Homescore,Awayscore
102,2015-11-09,IND,ORL,97,84
103,2015-11-09,LAC,MEM,94,92
104,2015-11-09,PHI,CHI,88,111
105,2015-11-09,SAC,SAS,88,106
106,2015-11-10,CLE,UTA,118,114
107,2015-11-10,MIA,LAL,101,88
108,2015-11-10,MIL,BOS,83,99
109,2015-11-10,MIN,CHO,95,104
110,2015-11-10,NOP,DAL,120,105
111,2015-11-10,TOR,NYK,109,111
112,2015-11-10,WAS,OKC,101,125
113,2015-11-11,ATL,NOP,106,98
114,2015-11-11,BOS,IND,91,102
115,2015-11-11,CHO,NYK,95,93
116,2015-11-11,DAL,LAC,118,108
117,2015-11-11,DEN,MIL,103,102
118,2015-11-11,HOU,BRK,98,106
119,2015-11-11,MEM,GSW,84,100
120,2015-11-11,ORL,LAL,101,99
121,2015-11-11,PHI,TOR,103,119
122,2015-11-11,POR,SAS,101,113
123,2015-11-11,SAC,DET,101,92
124,2015-11-12,MIA,UTA,92,91
125,2015-11-12,MIN,GSW,116,129
126,2015-11-12,PHO,LAC,118,104
127,2015-11-13,BOS,ATL,106,93
128,2015-11-13,CHI,CHO,102,97
129,2015-11-13,DAL,LAL,90,82
130,2015-11-13,DEN,HOU,107,98
131,2015-11-13,IND,MIN,107,103
132,2015-11-13,MEM,POR,101,100
133,2015-11-13,NYK,CLE,84,90
134,2015-11-13,OKC,PHI,102,85
135,2015-11-13,ORL,UTA,102,93
136,2015-11-13,SAC,BRK,111,109
137,2015-11-13,TOR,NOP,100,81
138,2015-11-14,GSW,BRK,107,99
139,2015-11-14,HOU,DAL,98,110
140,2015-11-14,LAC,DET,101,96
141,2015-11-14,MIL,CLE,108,105
142,2015-11-14,PHO,DEN,105,81
143,2015-11-14,SAS,PHI,92,83
144,2015-11-14,WAS,ORL,108,99
145,2015-11-15,ATL,UTA,96,97
146,2015-11-15,CHO,POR,106,94
147,2015-11-15,LAL,DET,97,85
148,2015-11-15,MIN,MEM,106,114
149,2015-11-15,NYK,NOP,95,87
150,2015-11-15,OKC,BOS,85,100
151,2015-11-15,SAC,TOR,107,101
152,2015-11-16,CHI,IND,96,95
153,2015-11-16,HOU,BOS,95,111
154,2015-11-16,MEM,OKC,122,114
155,2015-11-16,PHI,DAL,86,92
156,2015-11-16,PHO,LAL,120,101
157,2015-11-16,SAS,POR,93,80
158,2015-11-17,BRK,ATL,90,88
159,2015-11-17,DET,CLE,104,99
160,2015-11-17,GSW,TOR,115,110
161,2015-11-17,MIA,MIN,91,103
162,2015-11-17,NOP,DEN,98,115
163,2015-11-17,NYK,CHO,102,94
164,2015-11-17,WAS,MIL,115,86
165,2015-11-18,ATL,SAC,103,97
166,2015-11-18,BOS,DAL,102,106
167,2015-11-18,CHO,BRK,116,111
168,2015-11-18,HOU,POR,108,103
169,2015-11-18,OKC,NOP,110,103
170,2015-11-18,ORL,MIN,104,101
171,2015-11-18,PHI,IND,85,112
172,2015-11-18,PHO,CHI,97,103
173,2015-11-18,SAS,DEN,109,98
174,2015-11-18,UTA,TOR,93,89
175,2015-11-19,CLE,MIL,115,100
176,2015-11-19,LAC,GSW,117,124
177,2015-11-19,MIA,SAC,116,109
178,2015-11-20,BOS,BRK,120,95
179,2015-11-20,CHO,PHI,113,88
180,2015-11-20,DAL,UTA,102,93
181,2015-11-20,DEN,PHO,107,114
182,2015-11-20,GSW,CHI,106,94
183,2015-11-20,LAL,TOR,91,102
184,2015-11-20,MEM,HOU,96,84
185,2015-11-20,MIN,DET,86,96
186,2015-11-20,NOP,SAS,104,90
187,2015-11-20,OKC,NYK,90,93
188,2015-11-20,POR,LAC,102,91
189,2015-11-21,CLE,ATL,109,97
190,2015-11-21,DET,WAS,95,97
191,2015-11-21,HOU,NYK,102,107
192,2015-11-21,IND,MIL,123,86
193,2015-11-21,MIA,PHI,96,91
194,2015-11-21,ORL,SAC,91,97
195,2015-11-21,SAS,MEM,92,82
196,2015-11-22,BRK,BOS,111,101
197,2015-11-22,DEN,GSW,105,118
198,2015-11-22,LAC,TOR,80,91
199,2015-11-22,LAL,POR,93,107
200,2015-11-22,NOP,PHO,122,116
201,2015-11-22,OKC,DAL,117,114
202,2015-11-23,CHO,SAC,127,122
203,2015-11-23,CLE,ORL,117,103
204,2015-11-23,MIA,NYK,95,78
205,2015-11-23,MIL,DET,109,88
206,2015-11-23,MIN,PHI,100,95
207,2015-11-23,SAS,PHO,98,84
208,2015-11-23,UTA,OKC,89,111
209,2015-11-24,ATL,BOS,121,97
210,2015-11-24,DEN,LAC,94,111
211,2015-11-24,GSW,LAL,111,77
212,2015-11-24,MEM,DAL,110,96
213,2015-11-24,POR,CHI,88,93
214,2015-11-24,WAS,IND,106,123
215,2015-11-25,BOS,PHI,84,80
216,2015-11-25,CHO,WAS,101,87
217,2015-11-25,DET,MIA,104,81
218,2015-11-25,HOU,MEM,93,102
219,2015-11-25,LAC,UTA,91,102
220,2015-11-25,MIL,SAC,118,129
221,2015-11-25,MIN,ATL,99,95
222,2015-11-25,OKC,BRK,110,99
223,2015-11-25,ORL,NYK,100,91
224,2015-11-25,PHO,NOP,114,120
225,2015-11-25,SAS,DAL,88,83
226,2015-11-25,TOR,CLE,103,99
227,2015-11-27,BOS,WAS,111,78
228,2015-11-27,CHO,CLE,90,95
229,2015-11-27,DEN,SAS,80,91
230,2015-11-27,HOU,PHI,116,114
231,2015-11-27,IND,CHI,104,92
232,2015-11-27,LAC,NOP,111,90
233,2015-11-27,MEM,ATL,101,116
234,2015-11-27,NYK,MIA,78,97
235,2015-11-27,OKC,DET,103,87
236,2015-11-27,ORL,MIL,114,90
237,2015-11-27,PHO,GSW,116,135
238,2015-11-27,SAC,MIN,91,101
239,2015-11-28,CLE,BRK,90,88
240,2015-11-28,DAL,DEN,92,81
241,2015-11-28,GSW,SAC,120,101
242,2015-11-28,POR,LAL,108,96
243,2015-11-28,SAS,ATL,108,88
244,2015-11-28,UTA,NOP,101,87
245,2015-11-28,WAS,TOR,82,84
246,2015-11-29,BRK,DET,87,83
247,2015-11-29,CHO,MIL,87,82
248,2015-11-29,LAC,MIN,107,99
249,2015-11-29,LAL,IND,103,107
250,2015-11-29,MEM,PHI,92,84
251,2015-11-29,NYK,HOU,111,116
252,2015-11-29,ORL,BOS,110,91
253,2015-11-29,TOR,PHO,102,107
254,2015-11-30,ATL,OKC,106,100
255,2015-11-30,CHI,SAS,92,89
256,2015-11-30,DET,HOU,116,105
257,2015-11-30,LAC,POR,102,87
258,2015-11-30,MIA,BOS,95,105
259,2015-11-30,MIL,DEN,92,74
260,2015-11-30,SAC,DAL,112,98
261,2015-11-30,UTA,GSW,103,106
262,2015-12-01,BRK,PHO,94,91
263,2015-12-01,CLE,WAS,85,97
264,2015-12-01,MIN,ORL,93,96
265,2015-12-01,NOP,MEM,104,113
266,2015-12-01,PHI,LAL,103,91
267,2015-12-01,POR,DAL,112,115
268,2015-12-02,ATL,TOR,86,96
269,2015-12-02,CHI,DEN,99,90
270,2015-12-02,CHO,GSW,99,116
271,2015-12-02,DET,PHO,127,122
272,2015-12-02,HOU,NOP,108,101
273,2015-12-02,LAC,IND,91,103
274,2015-12-02,NYK,PHI,99,87
275,2015-12-02,SAS,MIL,95,70
276,2015-12-02,WAS,LAL,104,108
277,2015-12-03,MEM,SAS,83,103
278,2015-12-03,MIA,OKC,97,95
279,2015-12-03,POR,IND,123,111
280,2015-12-03,SAC,BOS,97,114
281,2015-12-03,TOR,DEN,105,106
282,2015-12-03,UTA,ORL,94,103
283,2015-12-04,ATL,LAL,100,87
284,2015-12-04,DAL,HOU,96,100
285,2015-12-04,DET,MIL,102,95
286,2015-12-04,NOP,CLE,114,108
287,2015-12-04,NYK,BRK,108,91
288,2015-12-04,WAS,PHO,109,106
289,2015-12-05,CHI,CHO,96,102
290,2015-12-05,HOU,SAC,120,113
291,2015-12-05,LAC,ORL,103,101
292,2015-12-05,MIA,CLE,99,84
293,2015-12-05,MIL,NYK,106,91
294,2015-12-05,MIN,POR,103,109
295,2015-12-05,PHI,DEN,105,108
296,2015-12-05,SAS,BOS,108,105
297,2015-12-05,TOR,GSW,109,112
298,2015-12-05,UTA,IND,122,119
299,2015-12-06,BRK,GSW,98,114
300,2015-12-06,DET,LAL,111,91
301,2015-12-06,MEM,PHO,95,93
302,2015-12-06,OKC,SAC,98,95
303,2015-12-06,WAS,DAL,104,116
304,2015-12-07,CHI,PHO,101,103
305,2015-12-07,CHO,DET,104,84
306,2015-12-07,MIA,WAS,103,114
307,2015-12-07,MIL,POR,90,88
308,2015-12-07,MIN,LAC,106,110
309,2015-12-07,NOP,BOS,93,111
310,2015-12-07,NYK,DAL,97,104
311,2015-12-07,PHI,SAS,68,119
312,2015-12-07,TOR,LAL,102,93
313,2015-12-08,BRK,HOU,110,105
314,2015-12-08,CLE,POR,105,100
315,2015-12-08,DEN,ORL,74,85
316,2015-12-08,IND,GSW,123,131
317,2015-12-08,MEM,OKC,88,125
318,2015-12-08,SAC,UTA,114,106
319,2015-12-09,BOS,CHI,105,100
320,2015-12-09,CHO,MIA,99,81
321,2015-12-09,DAL,ATL,95,98
322,2015-12-09,DET,MEM,92,93
323,2015-12-09,MIL,LAC,95,109
324,2015-12-09,MIN,LAL,123,122
325,2015-12-09,PHO,ORL,107,104
326,2015-12-09,TOR,SAS,97,94
327,2015-12-09,UTA,NYK,106,85
328,2015-12-09,WAS,HOU,103,109
329,2015-12-10,BRK,PHI,100,91
330,2015-12-10,CHI,LAC,83,80
331,2015-12-10,OKC,ATL,107,94
332,2015-12-10,SAC,NYK,99,97
333,2015-12-11,BOS,GSW,119,124
334,2015-12-11,DEN,MIN,111,108
335,2015-12-11,IND,MIA,96,83
336,2015-12-11,MEM,CHO,99,123
337,2015-12-11,NOP,WAS,107,105
338,2015-12-11,ORL,CLE,76,111
339,2015-12-11,PHI,DET,95,107
340,2015-12-11,PHO,POR,96,106
341,2015-12-11,SAS,LAL,109,87
342,2015-12-11,TOR,MIL,90,83
343,2015-12-11,UTA,OKC,90,94
344,2015-12-12,ATL,SAS,78,103
345,2015-12-12,BRK,LAC,100,105
346,2015-12-12,CHI,NOP,98,94
347,2015-12-12,CHO,BOS,93,98
348,2015-12-12,DAL,WAS,111,114
349,2015-12-12,DET,IND,118,96
350,2015-12-12,HOU,LAL,126,97
351,2015-12-12,MIL,GSW,108,95
352,2015-12-12,POR,NYK,110,112
353,2015-12-13,MIA,MEM,100,97
354,2015-12-13,OKC,UTA,104,98
355,2015-12-13,PHO,MIN,108,101
356,2015-12-13,TOR,PHI,96,76
357,2015-12-14,ATL,MIA,88,100
358,2015-12-14,BRK,ORL,82,105
359,2015-12-14,CHI,PHI,115,96
360,2015-12-14,DAL,PHO,104,94
361,2015-12-14,DEN,HOU,114,108
362,2015-12-14,DET,LAC,103,105
363,2015-12-14,IND,TOR,106,90
364,2015-12-14,MEM,WAS,112,95
365,2015-12-14,POR,NOP,105,101
366,2015-12-14,SAS,UTA,118,81
367,2015-12-15,BOS,CLE,77,89
368,2015-12-15,LAL,MIL,113,95
369,2015-12-15,MIN,DEN,100,112
370,2015-12-15,SAC,HOU,107,97
371,2015-12-16,ATL,PHI,127,106
372,2015-12-16,BRK,MIA,98,104
373,2015-12-16,CHI,MEM,98,85
374,2015-12-16,DET,BOS,119,116
375,2015-12-16,GSW,PHO,128,103
376,2015-12-16,IND,DAL,107,81
377,2015-12-16,LAC,MIL,103,90
378,2015-12-16,NYK,MIN,107,102
379,2015-12-16,OKC,POR,106,90
380,2015-12-16,ORL,CHO,113,98
381,2015-12-16,SAS,WAS,114,95
382,2015-12-16,UTA,NOP,94,104
383,2015-12-17,CHO,TOR,109,99
384,2015-12-17,CLE,OKC,104,100
385,2015-12-17,LAL,HOU,87,107
386,2015-12-18,BOS,ATL,101,109
387,2015-12-18,CHI,DET,144,147
388,2015-12-18,DAL,MEM,97,88
389,2015-12-18,GSW,MIL,121,112
390,2015-12-18,IND,BRK,104,97
391,2015-12-18,MIA,TOR,94,108
392,2015-12-18,MIN,SAC,99,95
393,2015-12-18,ORL,POR,102,94
394,2015-12-18,PHI,NYK,97,107
395,2015-12-18,PHO,NOP,104,88
396,2015-12-18,SAS,LAC,115,107
397,2015-12-18,UTA,DEN,97,88
398,2015-12-19,HOU,LAC,107,97
399,2015-12-19,MEM,IND,96,84
400,2015-12-19,NYK,CHI,107,91
401,2015-12-19,OKC,LAL,118,78
402,2015-12-19,WAS,CHO,109,101
403,2015-12-20,BRK,MIN,85,100
404,2015-12-20,CLE,PHI,108,86
405,2015-12-20,DEN,NOP,125,130
406,2015-12-20,MIA,POR,116,109
407,2015-12-20,ORL,ATL,100,103
408,2015-12-20,PHO,MIL,95,101
409,2015-12-20,TOR,SAC,94,104
410,2015-12-21,ATL,POR,106,97
411,2015-12-21,BOS,MIN,113,99
412,2015-12-21,CHI,BRK,102,105
413,2015-12-21,HOU,CHO,102,95
414,2015-12-21,LAC,OKC,99,100
415,2015-12-21,NYK,ORL,99,107
416,2015-12-21,SAS,IND,106,92
417,2015-12-21,UTA,PHO,110,89
418,2015-12-21,WAS,SAC,113,99
419,2015-12-22,DEN,LAL,107,111
420,2015-12-22,MIA,DET,92,93
421,2015-12-22,PHI,MEM,90,104
422,2015-12-22,TOR,DAL,103,99
423,2015-12-23,ATL,DET,107,100
424,2015-12-23,BRK,DAL,118,119
425,2015-12-23,CHO,BOS,89,102
426,2015-12-23,CLE,NYK,91,84
427,2015-12-23,GSW,UTA,103,85
428,2015-12-23,IND,SAC,106,108
429,2015-12-23,LAL,OKC,85,120
430,2015-12-23,MIL,PHI,113,100
431,2015-12-23,MIN,SAS,83,108
432,2015-12-23,NOP,POR,115,89
433,2015-12-23,ORL,HOU,104,101
434,2015-12-23,PHO,DEN,96,104
435,2015-12-23,WAS,MEM,100,91
436,2015-12-25,GSW,CLE,89,83
437,2015-12-25,HOU,SAS,88,84
438,2015-12-25,LAL,LAC,84,94
439,2015-12-25,MIA,NOP,94,88
440,2015-12-25,OKC,CHI,96,105
441,2015-12-26,ATL,NYK,117,98
442,2015-12-26,BRK,WAS,96,111
443,2015-12-26,CHO,MEM,98,92
444,2015-12-26,DAL,CHI,118,111
445,2015-12-26,DET,BOS,93,99
446,2015-12-26,MIL,TOR,90,111
447,2015-12-26,MIN,IND,88,102
448,2015-12-26,NOP,HOU,110,108
449,2015-12-26,ORL,MIA,101,108
450,2015-12-26,PHO,PHI,104,111
451,2015-12-26,POR,CLE,105,76
452,2015-12-26,SAS,DEN,101,86
453,2015-12-26,UTA,LAC,104,109
454,2015-12-27,BOS,NYK,100,91
455,2015-12-27,MEM,LAL,112,96
456,2015-12-27,OKC,DEN,122,112
457,2015-12-27,SAC,POR,94,98
458,2015-12-28,CHI,TOR,104,97
459,2015-12-28,CHO,LAL,108,98
460,2015-12-28,DAL,MIL,103,93
461,2015-12-28,GSW,SAC,122,103
462,2015-12-28,IND,ATL,93,87
463,2015-12-28,MIA,BRK,105,111
464,2015-12-28,ORL,NOP,104,89
465,2015-12-28,PHO,CLE,97,101
466,2015-12-28,SAS,MIN,101,95
467,2015-12-28,UTA,PHI,95,91
468,2015-12-28,WAS,LAC,91,108
469,2015-12-29,DEN,CLE,87,93
470,2015-12-29,HOU,ATL,115,121
471,2015-12-29,MEM,MIA,99,90
472,2015-12-29,NYK,DET,108,96
473,2015-12-29,OKC,MIL,131,123
474,2015-12-30,BOS,LAL,104,112
475,2015-12-30,CHI,IND,102,100
476,2015-12-30,CHO,LAC,117,122
477,2015-12-30,DAL,GSW,114,91
478,2015-12-30,MIN,UTA,94,80
479,2015-12-30,ORL,BRK,100,93
480,2015-12-30,POR,DEN,110,103
481,2015-12-30,SAC,PHI,105,110
482,2015-12-30,SAS,PHO,112,79
483,2015-12-30,TOR,WAS,94,91
484,2015-12-31,DET,MIN,115,90
485,2015-12-31,HOU,GSW,110,114
486,2015-12-31,IND,MIL,116,120
487,2015-12-31,NOP,LAC,89,95
488,2015-12-31,OKC,PHO,110,106
489,2015-12-31,UTA,POR,109,96
490,2016-01-01,CHI,NYK,108,81
491,2016-01-01,LAL,PHI,93,84
492,2016-01-01,MIA,DAL,106,82
493,2016-01-01,TOR,CHO,104,94
494,2016-01-01,WAS,ORL,103,91
495,2016-01-02,BOS,BRK,97,100
496,2016-01-02,CHO,OKC,90,109
497,2016-01-02,CLE,ORL,104,79
498,2016-01-02,DAL,NOP,98,105
499,2016-01-02,GSW,DEN,111,108
500,2016-01-02,IND,DET,94,82
501,2016-01-02,LAC,PHI,130,99
502,2016-01-02,MIN,MIL,85,95
503,2016-01-02,SAC,PHO,142,119
504,2016-01-02,SAS,HOU,121,103
505,2016-01-02,UTA,MEM,92,87
506,2016-01-03,DEN,POR,106,112
507,2016-01-03,LAL,PHO,97,77
508,2016-01-03,NYK,ATL,111,97
509,2016-01-03,TOR,CHI,113,115
510,2016-01-03,WAS,MIA,75,97
511,2016-01-04,BRK,BOS,94,103
512,2016-01-04,CLE,TOR,122,100
513,2016-01-04,DET,ORL,115,89
514,2016-01-04,GSW,CHO,111,101
515,2016-01-04,MIA,IND,103,100
516,2016-01-04,MIL,SAS,98,123
517,2016-01-04,OKC,SAC,104,116
518,2016-01-04,PHI,MIN,109,99
519,2016-01-04,POR,MEM,78,91
520,2016-01-04,UTA,HOU,91,93
521,2016-01-05,ATL,NYK,101,107
522,2016-01-05,CHI,MIL,117,106
523,2016-01-05,DAL,SAC,117,116
524,2016-01-05,LAL,GSW,88,109
525,2016-01-06,BOS,DET,94,99
526,2016-01-06,BRK,TOR,74,91
527,2016-01-06,MIA,NYK,90,98
528,2016-01-06,MIN,DEN,74,78
529,2016-01-06,NOP,DAL,91,100
530,2016-01-06,OKC,MEM,112,94
531,2016-01-06,ORL,IND,86,95
532,2016-01-06,PHO,CHO,111,102
533,2016-01-06,POR,LAC,98,109
534,2016-01-06,SAS,UTA,123,98
535,2016-01-06,WAS,CLE,115,121
536,2016-01-07,CHI,BOS,101,92
537,2016-01-07,HOU,UTA,103,94
538,2016-01-07,PHI,ATL,98,126
539,2016-01-07,SAC,LAL,118,115
540,2016-01-08,BRK,ORL,77,83
541,2016-01-08,LAL,OKC,113,117
542,2016-01-08,MEM,DEN,91,84
543,2016-01-08,MIL,DAL,96,95
544,2016-01-08,MIN,CLE,99,125
545,2016-01-08,NOP,IND,86,91
546,2016-01-08,PHO,MIA,95,103
547,2016-01-08,POR,GSW,108,128
548,2016-01-08,SAS,NYK,100,99
549,2016-01-08,WAS,TOR,88,97
550,2016-01-09,ATL,CHI,120,105
551,2016-01-09,DET,BRK,103,89
552,2016-01-09,LAC,CHO,97,83
553,2016-01-09,ORL,WAS,99,105
554,2016-01-09,PHI,TOR,95,108
555,2016-01-09,SAC,GSW,116,128
556,2016-01-09,UTA,MIA,98,83
557,2016-01-10,DEN,CHO,95,92
558,2016-01-10,HOU,IND,107,103
559,2016-01-10,LAC,NOP,114,111
560,2016-01-10,LAL,UTA,74,86
561,2016-01-10,MEM,BOS,101,98
562,2016-01-10,MIN,DAL,87,93
563,2016-01-10,NYK,MIL,100,88
564,2016-01-10,PHI,CLE,85,95
565,2016-01-10,POR,OKC,115,110
566,2016-01-11,BRK,SAS,79,106
567,2016-01-11,CHI,WAS,100,114
568,2016-01-11,GSW,MIA,111,103
569,2016-01-12,DAL,CLE,107,110
570,2016-01-12,DET,SAS,99,109
571,2016-01-12,IND,PHO,116,97
572,2016-01-12,LAL,NOP,95,91
573,2016-01-12,MEM,HOU,91,107
574,2016-01-12,MIL,CHI,106,101
575,2016-01-12,MIN,OKC,96,101
576,2016-01-12,NYK,BOS,120,114
577,2016-01-13,BOS,IND,103,94
578,2016-01-13,BRK,NYK,110,104
579,2016-01-13,CHO,ATL,107,84
580,2016-01-13,DEN,GSW,112,110
581,2016-01-13,HOU,MIN,107,104
582,2016-01-13,LAC,MIA,104,90
583,2016-01-13,OKC,DAL,108,89
584,2016-01-13,POR,UTA,99,85
585,2016-01-13,SAC,NOP,97,109
586,2016-01-13,WAS,MIL,106,101
587,2016-01-14,GSW,LAL,116,98
588,2016-01-14,MEM,DET,103,101
589,2016-01-14,ORL,TOR,103,106
590,2016-01-14,PHI,CHI,111,115
591,2016-01-14,SAS,CLE,99,95
592,2016-01-14,UTA,SAC,101,103
593,2016-01-15,BOS,PHO,117,103
594,2016-01-15,BRK,POR,104,116
595,2016-01-15,CHI,DAL,77,83
596,2016-01-15,DEN,MIA,95,98
597,2016-01-15,HOU,CLE,77,91
598,2016-01-15,IND,WAS,104,118
599,2016-01-15,MIL,ATL,108,101
600,2016-01-15,NOP,CHO,109,107
601,2016-01-15,OKC,MIN,113,93
602,2016-01-16,ATL,BRK,114,86
603,2016-01-16,CHO,MIL,92,105
604,2016-01-16,DET,GSW,113,95
605,2016-01-16,LAC,SAC,103,110
606,2016-01-16,MEM,NYK,103,95
607,2016-01-16,PHI,POR,114,89
608,2016-01-16,UTA,LAL,109,82
609,2016-01-16,WAS,BOS,117,119
610,2016-01-17,DEN,IND,129,126
611,2016-01-17,LAL,HOU,95,112
612,2016-01-17,MIN,PHO,117,87
613,2016-01-17,OKC,MIA,99,74
614,2016-01-17,SAS,DAL,112,83
615,2016-01-18,ATL,ORL,98,81
616,2016-01-18,CHO,UTA,124,119
617,2016-01-18,CLE,GSW,98,132
618,2016-01-18,DAL,BOS,118,113
619,2016-01-18,DET,CHI,101,111
620,2016-01-18,LAC,HOU,140,132
621,2016-01-18,MEM,NOP,101,99
622,2016-01-18,NYK,PHI,119,113
623,2016-01-18,TOR,BRK,112,100
624,2016-01-18,WAS,POR,98,108
625,2016-01-19,DEN,OKC,104,110
626,2016-01-19,MIA,MIL,79,91
627,2016-01-19,NOP,MIN,114,99
628,2016-01-19,PHO,IND,94,97
629,2016-01-20,BRK,CLE,78,91
630,2016-01-20,CHI,GSW,94,125
631,2016-01-20,DAL,MIN,106,94
632,2016-01-20,HOU,DET,114,123
633,2016-01-20,LAL,SAC,93,112
634,2016-01-20,NYK,UTA,118,111
635,2016-01-20,OKC,CHO,109,95
636,2016-01-20,ORL,PHI,87,96
637,2016-01-20,POR,ATL,98,104
638,2016-01-20,TOR,BOS,115,109
639,2016-01-20,WAS,MIA,106,87
640,2016-01-21,CLE,LAC,115,102
641,2016-01-21,DEN,MEM,101,102
642,2016-01-21,NOP,DET,115,99
643,2016-01-21,PHO,SAS,89,117
644,2016-01-21,SAC,ATL,91,88
645,2016-01-22,BOS,CHI,110,101
646,2016-01-22,BRK,UTA,86,108
647,2016-01-22,DAL,OKC,106,109
648,2016-01-22,GSW,IND,122,110
649,2016-01-22,HOU,MIL,102,98
650,2016-01-22,LAL,SAS,95,108
651,2016-01-22,NYK,LAC,88,116
652,2016-01-22,ORL,CHO,116,120
653,2016-01-22,TOR,MIA,101,81
654,2016-01-23,CHO,NYK,97,84
655,2016-01-23,CLE,CHI,83,96
656,2016-01-23,DEN,DET,104,101
657,2016-01-23,MIN,MEM,106,101
658,2016-01-23,NOP,MIL,116,99
659,2016-01-23,PHO,ATL,98,95
660,2016-01-23,POR,LAL,121,103
661,2016-01-23,SAC,IND,108,97
662,2016-01-24,BRK,OKC,116,106
663,2016-01-24,HOU,DAL,115,104
664,2016-01-24,PHI,BOS,92,112
665,2016-01-24,TOR,LAC,112,94
666,2016-01-25,CHI,MIA,84,89
667,2016-01-25,CLE,MIN,114,107
668,2016-01-25,DEN,ATL,105,119
669,2016-01-25,GSW,SAS,120,90
670,2016-01-25,MEM,ORL,108,102
