GameID,Date,Hometeam,Awayteam,Homescore,Awayscore
1066,2015-03-25,ORL,ATL,83,95
1067,2015-03-25,PHO,SAC,99,108
1068,2015-03-25,SAS,OKC,130,91
1069,2015-03-25,TOR,CHI,103,116
1070,2015-03-25,UTA,POR,89,92
1071,2015-03-25,WAS,IND,101,103
1072,2015-03-26,MIL,IND,111,107
1073,2015-03-27,ATL,MIA,99,86
1074,2015-03-27,BRK,CLE,106,98
1075,2015-03-27,DEN,UTA,107,91
1076,2015-03-27,HOU,MIN,120,110
1077,2015-03-27,MEM,GSW,84,107
1078,2015-03-27,NOP,SAC,102,88
1079,2015-03-27,NYK,BOS,92,96
1080,2015-03-27,ORL,DET,97,111
1081,2015-03-27,PHI,LAC,98,119
1082,2015-03-27,PHO,POR,81,87
1083,2015-03-27,SAS,DAL,94,76
1084,2015-03-27,TOR,LAL,94,83
1085,2015-03-27,WAS,CHO,110,107
1086,2015-03-28,CHI,NYK,111,80
1087,2015-03-28,CHO,ATL,115,100
1088,2015-03-28,MIL,GSW,95,108
1089,2015-03-28,POR,DEN,120,114
1090,2015-03-28,UTA,OKC,94,89
1091,2015-03-29,BOS,LAC,106,119
1092,2015-03-29,BRK,LAL,107,99
1093,2015-03-29,CLE,PHI,87,86
1094,2015-03-29,IND,DAL,104,99
1095,2015-03-29,MIA,DET,109,102
1096,2015-03-29,NOP,MIN,110,88
1097,2015-03-29,PHO,OKC,97,109
1098,2015-03-29,SAS,MEM,103,89
1099,2015-03-29,WAS,HOU,91,99
1100,2015-03-30,ATL,MIL,101,88
1101,2015-03-30,CHO,BOS,104,116
1102,2015-03-30,MEM,SAC,97,83
1103,2015-03-30,MIN,UTA,84,104
1104,2015-03-30,PHI,LAL,111,113
1105,2015-03-30,POR,PHO,109,86
1106,2015-03-30,TOR,HOU,99,96
1107,2015-03-31,BRK,IND,111,106
1108,2015-03-31,DET,ATL,105,95
1109,2015-03-31,LAC,GSW,106,110
1110,2015-03-31,MIA,SAS,81,95
1111,2015-04-01,BOS,IND,100,87
1112,2015-04-01,CHO,DET,102,78
1113,2015-04-01,HOU,SAC,115,111
1114,2015-04-01,LAL,NOP,92,113
1115,2015-04-01,MIL,CHI,95,91
1116,2015-04-01,MIN,TOR,99,113
1117,2015-04-01,NYK,BRK,98,100
1118,2015-04-01,OKC,DAL,131,135
1119,2015-04-01,ORL,SAS,91,103
1120,2015-04-01,POR,LAC,122,126
1121,2015-04-01,UTA,DEN,98,84
1122,2015-04-01,WAS,PHI,106,93
1123,2015-04-02,CLE,MIA,114,88
1124,2015-04-02,DAL,HOU,101,108
1125,2015-04-02,GSW,PHO,107,106
1126,2015-04-03,BOS,MIL,101,110
1127,2015-04-03,BRK,TOR,114,109
1128,2015-04-03,CHI,DET,88,82
1129,2015-04-03,IND,CHO,93,74
1130,2015-04-03,LAL,POR,77,107
1131,2015-04-03,MEM,OKC,100,92
1132,2015-04-03,MIN,ORL,84,97
1133,2015-04-03,SAC,NOP,95,101
1134,2015-04-03,SAS,DEN,123,93
1135,2015-04-03,WAS,NYK,101,87
1136,2015-04-04,ATL,BRK,131,99
1137,2015-04-04,CHO,PHI,92,91
1138,2015-04-04,DAL,GSW,110,123
1139,2015-04-04,DEN,LAC,92,107
1140,2015-04-04,DET,MIA,99,98
1141,2015-04-04,MEM,WAS,83,92
1142,2015-04-04,MIL,ORL,90,97
1143,2015-04-04,PHO,UTA,87,85
1144,2015-04-04,POR,NOP,99,90
1145,2015-04-04,TOR,BOS,116,117
1146,2015-04-05,CLE,CHI,99,94
1147,2015-04-05,IND,MIA,112,89
1148,2015-04-05,LAL,LAC,78,106
1149,2015-04-05,NYK,PHI,101,91
1150,2015-04-05,OKC,HOU,112,115
1151,2015-04-05,SAC,UTA,95,101
1152,2015-04-05,SAS,GSW,107,92
1153,2015-04-06,BRK,POR,106,96
1154,2015-04-07,ATL,PHO,96,69
1155,2015-04-07,LAC,LAL,105,100
1156,2015-04-07,MIA,CHO,105,100
1157,2015-04-07,NOP,GSW,103,100
1158,2015-04-07,OKC,SAS,88,113
1159,2015-04-07,SAC,MIN,116,111
1160,2015-04-08,BRK,ATL,111,114
1161,2015-04-08,CHO,TOR,74,92
1162,2015-04-08,DAL,PHO,107,104
1163,2015-04-08,DEN,LAL,119,101
1164,2015-04-08,DET,BOS,103,113
1165,2015-04-08,MEM,NOP,110,74
1166,2015-04-08,MIL,CLE,99,104
1167,2015-04-08,NYK,IND,86,102
1168,2015-04-08,ORL,CHI,105,103
1169,2015-04-08,PHI,WAS,90,119
1170,2015-04-08,POR,MIN,116,91
1171,2015-04-08,SAS,HOU,110,98
1172,2015-04-08,UTA,SAC,103,91
1173,2015-04-09,GSW,POR,116,105
1174,2015-04-09,MIA,CHI,78,89
1175,2015-04-10,ATL,CHO,104,80
1176,2015-04-10,BRK,WAS,117,80
1177,2015-04-10,CLE,BOS,90,99
1178,2015-04-10,DEN,DAL,143,144
1179,2015-04-10,DET,IND,103,107
1180,2015-04-10,HOU,SAS,103,104
1181,2015-04-10,LAL,MIN,106,98
1182,2015-04-10,NOP,PHO,90,75
1183,2015-04-10,NYK,MIL,91,99
1184,2015-04-10,OKC,SAC,116,103
1185,2015-04-10,ORL,TOR,99,101
1186,2015-04-10,UTA,MEM,88,89
1187,2015-04-11,CHI,PHI,114,107
1188,2015-04-11,GSW,MIN,110,101
1189,2015-04-11,LAC,MEM,94,86
1190,2015-04-11,MIA,TOR,104,107
1191,2015-04-11,ORL,NYK,79,80
1192,2015-04-11,POR,UTA,105,111
1193,2015-04-12,BOS,CLE,117,78
1194,2015-04-12,DEN,SAC,122,111
1195,2015-04-12,DET,CHO,116,77
1196,2015-04-12,HOU,NOP,121,114
1197,2015-04-12,IND,OKC,116,104
1198,2015-04-12,LAL,DAL,106,120
1199,2015-04-12,MIL,BRK,96,73
1200,2015-04-12,SAS,PHO,107,91
1201,2015-04-12,WAS,ATL,108,99
1202,2015-04-13,ATL,NYK,108,112
1203,2015-04-13,BRK,CHI,86,113
1204,2015-04-13,CHO,HOU,90,100
1205,2015-04-13,CLE,DET,109,97
1206,2015-04-13,GSW,MEM,111,107
1207,2015-04-13,LAC,DEN,110,103
1208,2015-04-13,MIA,ORL,100,93
1209,2015-04-13,MIN,NOP,88,100
1210,2015-04-13,OKC,POR,101,90
1211,2015-04-13,PHI,MIL,97,107
1212,2015-04-13,SAC,LAL,102,92
1213,2015-04-13,UTA,DAL,109,92
1214,2015-04-14,BOS,TOR,95,93
1215,2015-04-14,IND,WAS,99,95
1216,2015-04-14,PHO,LAC,101,112
1217,2015-04-15,BRK,ORL,101,88
1218,2015-04-15,CHI,ATL,91,85
1219,2015-04-15,CLE,WAS,113,108
1220,2015-04-15,DAL,POR,114,98
1221,2015-04-15,GSW,DEN,133,126
1222,2015-04-15,HOU,UTA,117,91
1223,2015-04-15,LAL,SAC,99,122
1224,2015-04-15,MEM,IND,95,83
1225,2015-04-15,MIL,BOS,100,105
1226,2015-04-15,MIN,OKC,113,138
1227,2015-04-15,NOP,SAS,108,103
1228,2015-04-15,NYK,DET,90,112
1229,2015-04-15,PHI,MIA,101,105
1230,2015-04-15,TOR,CHO,92,87
