GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
32,2017-04-24,POR,GSW,103,128,29,27,Bennie Adams,Derrick Stafford,Sean Wright
33,2017-04-24,TOR,MIL,118,93,26,26,James Capers,Pat Fraher,Courtney Kirkland
34,2017-04-25,HOU,OKC,105,99,39,29,Marc Davis,Bill Kennedy,Zach Zarba
35,2017-04-25,LAC,UTA,92,96,29,16,Scott Foster,Ron Garretson,John Goble
36,2017-04-25,SAS,MEM,116,103,22,22,Tony Brothers,Mike Callahan,Derrick Collins
37,2017-04-26,BOS,CHI,108,97,23,17,Sean Corbin,Dan Crawford,Ed Malloy
38,2017-04-26,WAS,ATL,103,99,27,21,Monty McCutchen,James Williams,Sean Wright
39,2017-04-27,MEM,SAS,96,103,24,25,Brian Forte,Scott Foster,Zach Zarba
40,2017-04-27,MIL,TOR,89,92,28,23,Tony Brothers,Marc Davis,Rodney Mott
41,2017-04-28,ATL,WAS,99,115,19,25,Dan Crawford,John Goble,Bill Spooner
42,2017-04-28,CHI,BOS,83,105,17,18,Mike Callahan,Bill Kennedy,James Williams
43,2017-04-28,UTA,LAC,93,98,33,26,James Capers,Monty McCutchen,Tom Washington
44,2017-04-30,BOS,WAS,123,111,15,22,Scott Foster,Courtney Kirkland,Zach Zarba
45,2017-04-30,LAC,UTA,91,104,26,23,Tony Brothers,Dan Crawford,Bill Kennedy
46,2017-05-01,CLE,TOR,116,105,29,20,Eric Lewis,Monty McCutchen,Derrick Stafford
47,2017-05-01,SAS,HOU,99,126,36,27,Ed Malloy,Ken Mauer,Josh Tiven
48,2017-05-02,BOS,WAS,129,119,34,22,Marc Davis,Rodney Mott,Tom Washington
49,2017-05-02,GSW,UTA,106,94,21,12,Mike Callahan,John Goble,David Guthrie
50,2017-05-03,CLE,TOR,125,103,34,19,Sean Corbin,Dan Crawford,Sean Wright
51,2017-05-03,SAS,HOU,121,96,18,15,Tony Brothers,Scott Foster,Bill Spooner
52,2017-05-04,GSW,UTA,115,104,20,20,Derrick Collins,Derrick Stafford,Zach Zarba
53,2017-05-04,WAS,BOS,116,89,25,33,Tony Brown,James Capers,Monty McCutchen
54,2017-05-05,HOU,SAS,92,103,18,20,Dan Crawford,Marc Davis,Brian Forte
55,2017-05-05,TOR,CLE,94,115,17,28,Mike Callahan,Kane Fitzgerald,Bill Kennedy
56,2017-05-06,UTA,GSW,91,102,34,23,Bennie Adams,Ed Malloy,Ken Mauer
57,2017-05-07,HOU,SAS,125,104,10,18,Mike Callahan,John Goble,Sean Wright
58,2017-05-07,TOR,CLE,102,109,15,16,Tony Brothers,Scott Foster,Pat Fraher
59,2017-05-07,WAS,BOS,121,102,27,24,Sean Corbin,Dan Crawford,Ron Garretson
60,2017-05-08,UTA,GSW,95,121,28,27,James Capers,Monty McCutchen,James Williams
61,2017-05-09,SAS,HOU,110,107,23,21,Rodney Mott,Derrick Stafford,Zach Zarba
62,2017-05-10,BOS,WAS,123,101,21,29,Mike Callahan,Ed Malloy,Sean Wright
63,2017-05-11,HOU,SAS,75,114,25,13,James Capers,Scott Foster,Ron Garretson
64,2017-05-12,WAS,BOS,92,91,21,18,Tony Brothers,John Goble,Ken Mauer
65,2017-05-14,GSW,SAS,113,111,33,28,Dan Crawford,Marc Davis,Tom Washington
66,2017-05-15,BOS,WAS,115,105,25,29,Monty McCutchen,Derrick Stafford,Zach Zarba
67,2017-05-16,GSW,SAS,136,100,19,21,Kane Fitzgerald,Ed Malloy,Ken Mauer
68,2017-05-17,BOS,CLE,104,117,18,35,Mike Callahan,John Goble,Sean Wright
69,2017-05-19,BOS,CLE,86,130,15,23,Tony Brothers,Scott Foster,Ron Garretson
70,2017-05-20,SAS,GSW,108,120,25,22,James Capers,Bill Kennedy,Monty McCutchen
71,2017-05-21,CLE,BOS,108,111,36,12,Dan Crawford,Marc Davis,David Guthrie
72,2017-05-22,SAS,GSW,115,129,32,25,Mike Callahan,Sean Corbin,Zach Zarba
73,2017-05-23,CLE,BOS,112,99,17,20,Pat Fraher,Monty McCutchen,Derrick Stafford
74,2017-05-25,BOS,CLE,102,135,23,24,Kane Fitzgerald,Ed Malloy,Ken Mauer
75,2017-06-01,GSW,CLE,113,91,16,25,Dan Crawford,Derrick Stafford,Zach Zarba
76,2017-06-04,GSW,CLE,132,113,24,19,Tony Brothers,James Capers,Scott Foster
77,2017-06-07,CLE,GSW,113,118,25,24,Ed Malloy,Ken Mauer,Monty McCutchen
78,2017-06-09,CLE,GSW,137,116,31,36,Mike Callahan,Marc Davis,John Goble
79,2017-06-12,GSW,CLE,129,120,28,23,Dan Crawford,Ed Malloy,Derrick Stafford
