GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
640,2017-01-20,ATL,CHI,102,93,19,19,Mark Lindsay,Bill Spooner,Justin Van Duyne
641,2017-01-20,CHO,TOR,113,78,25,14,Tony Brothers,Scott Foster,Tre Maddox
642,2017-01-20,DAL,UTA,107,112,28,39,Mark Ayotte,Kane Fitzgerald,Leroy Richardson
643,2017-01-20,HOU,GSW,108,125,18,21,Courtney Kirkland,Scott Wall,Zach Zarba
644,2017-01-20,LAL,IND,108,95,15,25,Rodney Mott,Tom Washington,Haywoode Workman
645,2017-01-20,MEM,SAC,107,91,25,32,Derrick Collins,John Goble,Karl Lane
646,2017-01-20,NOP,BRK,114,143,23,35,Steve Anderson,Dan Crawford,Ron Garretson
647,2017-01-20,ORL,MIL,112,96,31,26,Tony Brown,C.J. Washington,Sean Wright
648,2017-01-20,PHI,POR,93,92,16,28,Mike Callahan,Gediminas Petraitis,James Williams
649,2017-01-21,ATL,PHI,110,93,23,18,Pat Fraher,Jacyn Goble,Courtney Kirkland
650,2017-01-21,BOS,POR,123,127,31,36,Eric Dalen,Bill Kennedy,Josh Tiven
651,2017-01-21,CHI,SAC,102,99,33,21,Michael Smith,C.J. Washington,Sean Wright
652,2017-01-21,CHO,BRK,112,105,22,15,Derrick Collins,John Goble,Aaron Smith
653,2017-01-21,CLE,SAS,115,118,22,14,Karl Lane,Derrick Stafford,James Williams
654,2017-01-21,DEN,LAC,123,98,26,8,Monty McCutchen,Kevin Scott,Leon Wood
655,2017-01-21,DET,WAS,113,112,22,33,Sean Corbin,Mitchell Ervin,David Guthrie
656,2017-01-21,MEM,HOU,95,119,28,25,James Capers,Lauren Holtkamp,Ben Taylor
657,2017-01-21,MIA,MIL,109,97,22,32,Curtis Blair,Matt Boland,Ken Mauer
658,2017-01-21,NYK,PHO,105,107,16,27,Brian Forte,Mark Lindsay,Derek Richardson
659,2017-01-21,UTA,IND,109,100,32,17,Bennie Adams,Marat Kogut,Ed Malloy
660,2017-01-22,DAL,LAL,122,73,19,17,Tony Brown,Bill Spooner,Justin Van Duyne
661,2017-01-22,MIN,DEN,111,108,21,21,Dan Crawford,Pat Fraher,Dedric Taylor
662,2017-01-22,ORL,GSW,98,118,16,19,Steve Anderson,Scott Foster,Ron Garretson
663,2017-01-22,TOR,PHO,103,115,35,28,Marc Davis,Eric Lewis,Gediminas Petraitis
664,2017-01-23,ATL,LAC,105,115,26,22,Derrick Collins,Tyler Ford,Sean Wright
665,2017-01-23,BRK,SAS,86,112,18,16,Eric Dalen,Kane Fitzgerald,Gary Zielinski
666,2017-01-23,CHO,WAS,99,109,25,17,Matt Boland,Jacyn Goble,Zach Zarba
667,2017-01-23,DET,SAC,104,109,17,26,Brent Barnaky,Curtis Blair,Derrick Stafford
668,2017-01-23,IND,NYK,103,109,25,35,Karl Lane,Ken Mauer,Scott Wall
669,2017-01-23,MIA,GSW,105,102,27,20,Mike Callahan,Brian Forte,J.T. Orr
670,2017-01-23,MIL,HOU,127,114,27,28,Eric Lewis,Tom Washington,Leon Wood
671,2017-01-23,NOP,CLE,124,122,30,25,Scott Foster,Lauren Holtkamp,Leroy Richardson
672,2017-01-23,UTA,OKC,95,97,26,25,Monty McCutchen,Brett Nansel,Kevin Scott
673,2017-01-24,DEN,UTA,103,93,31,21,Tony Brothers,Courtney Kirkland,Tre Maddox
674,2017-01-24,ORL,CHI,92,100,20,30,John Goble,Josh Tiven,Haywoode Workman
675,2017-01-24,PHI,LAC,121,110,22,41,Sean Corbin,Mark Lindsay,Aaron Smith
676,2017-01-24,PHO,MIN,111,112,32,24,Bennie Adams,Kevin Scott,Bill Spooner
677,2017-01-24,TOR,SAS,106,108,28,33,Dan Crawford,Pat Fraher,Ben Taylor
678,2017-01-24,WAS,BOS,123,108,21,24,Marc Davis,Ron Garretson,Gediminas Petraitis
679,2017-01-25,BOS,HOU,120,109,16,38,Derrick Collins,David Guthrie,Dedric Taylor
680,2017-01-25,BRK,MIA,106,109,26,25,James Capers,Mitchell Ervin,Scott Wall
681,2017-01-25,CHI,ATL,114,119,26,19,Tony Brown,Scott Twardoski,Zach Zarba
682,2017-01-25,CHO,GSW,103,113,21,27,Ken Mauer,Leroy Richardson,C.J. Washington
683,2017-01-25,CLE,SAC,112,116,34,22,Matt Boland,Marc Davis,Jacyn Goble
684,2017-01-25,DAL,NYK,103,95,24,12,Mike Callahan,Kevin Cutler,Josh Tiven
685,2017-01-25,MEM,TOR,101,99,25,19,J.T. Orr,Michael Smith,Tom Washington
686,2017-01-25,MIL,PHI,109,114,23,25,Kane Fitzgerald,Tyler Ford,Derrick Stafford
687,2017-01-25,NOP,OKC,105,114,19,28,Brian Forte,Eric Lewis,Leon Wood
688,2017-01-25,POR,LAL,105,98,20,14,Courtney Kirkland,Monty McCutchen,Brett Nansel
689,2017-01-26,DEN,PHO,127,120,35,17,Brent Barnaky,Kevin Cutler,Sean Wright
690,2017-01-26,MIN,IND,103,109,27,17,Mark Ayotte,Scott Foster,Ron Garretson
691,2017-01-26,OKC,DAL,109,98,36,13,Bennie Adams,Eric Dalen,Zach Zarba
692,2017-01-26,UTA,LAL,96,88,28,13,John Goble,Karl Lane,James Williams
693,2017-01-27,ATL,WAS,86,112,25,19,Mike Callahan,Eric Lewis,Ben Taylor
694,2017-01-27,BOS,ORL,128,98,15,18,Kevin Scott,Aaron Smith,Derrick Stafford
695,2017-01-27,CHI,MIA,88,100,25,11,Marc Davis,Tyler Ford,Pat Fraher
696,2017-01-27,CLE,BRK,124,116,20,16,Ken Mauer,Michael Smith,Dedric Taylor
697,2017-01-27,IND,SAC,115,111,33,36,David Guthrie,J.T. Orr,Bill Spooner
698,2017-01-27,NOP,SAS,119,103,14,29,Mitchell Ervin,Mark Lindsay,Tom Washington
699,2017-01-27,NYK,CHO,110,107,13,15,Sean Corbin,Kane Fitzgerald,Scott Twardoski
700,2017-01-27,PHI,HOU,118,123,32,28,Scott Foster,Lauren Holtkamp,Marat Kogut
701,2017-01-27,POR,MEM,112,109,21,33,Tony Brothers,Justin Van Duyne,Gary Zielinski
702,2017-01-27,TOR,MIL,102,86,23,24,Tony Brown,James Capers,Derek Richardson
703,2017-01-28,CHO,SAC,106,109,24,26,Bennie Adams,Josh Tiven,Haywoode Workman
704,2017-01-28,GSW,LAC,144,98,16,22,Dan Crawford,Courtney Kirkland,Karl Lane
705,2017-01-28,MIA,DET,116,103,23,12,Lauren Holtkamp,Mark Lindsay,Monty McCutchen
706,2017-01-28,MIL,BOS,108,112,32,30,Matt Boland,Pat Fraher,Marat Kogut
707,2017-01-28,MIN,BRK,129,109,32,25,Brian Forte,C.J. Washington,Zach Zarba
708,2017-01-28,PHO,DEN,112,123,32,42,Mark Ayotte,John Goble,James Williams
709,2017-01-28,UTA,MEM,95,102,29,10,Brent Barnaky,Kevin Cutler,Sean Wright
710,2017-01-29,ATL,NYK,142,139,40,23,Curtis Blair,Scott Foster,Michael Smith
711,2017-01-29,CHI,PHI,121,108,28,14,Eric Dalen,Gediminas Petraitis,Bill Spooner
712,2017-01-29,CLE,OKC,107,91,22,16,Mike Callahan,Derrick Collins,Kevin Scott
713,2017-01-29,IND,HOU,120,101,26,25,James Capers,Sean Corbin,Brett Nansel
714,2017-01-29,NOP,WAS,94,107,15,10,Tony Brown,Kane Fitzgerald,Tyler Ford
715,2017-01-29,POR,GSW,111,113,12,39,John Goble,James Williams,Leon Wood
716,2017-01-29,SAS,DAL,101,105,23,16,David Guthrie,Eric Lewis,Tre Maddox
717,2017-01-29,TOR,ORL,113,114,36,26,Matt Boland,Brian Forte,Dedric Taylor
718,2017-01-30,BOS,DET,113,109,33,29,Leroy Richardson,Justin Van Duyne,Zach Zarba
719,2017-01-30,DAL,CLE,104,97,18,21,Marat Kogut,Monty McCutchen,Gary Zielinski
720,2017-01-30,MIA,BRK,104,96,23,22,Steve Anderson,Derrick Stafford,Josh Tiven
721,2017-01-30,MIN,ORL,111,105,26,19,Curtis Blair,Scott Wall,Sean Wright
722,2017-01-30,PHI,SAC,122,119,26,29,Tony Brothers,Kevin Scott,Dedric Taylor
723,2017-01-30,PHO,MEM,96,115,39,24,Dan Crawford,Ron Garretson,Scott Twardoski
724,2017-01-31,HOU,SAC,105,83,22,26,Brian Forte,Mark Lindsay,Tre Maddox
725,2017-01-31,LAL,DEN,120,116,18,23,Ken Mauer,Michael Smith,Leon Wood
726,2017-01-31,POR,CHO,115,98,23,25,Brent Barnaky,J.T. Orr,Bill Spooner
727,2017-01-31,SAS,OKC,108,94,38,32,Kevin Cutler,Scott Foster,Gary Zielinski
728,2017-01-31,TOR,NOP,108,106,15,19,Mike Callahan,Derrick Collins,Eric Dalen
729,2017-01-31,WAS,NYK,117,101,15,35,James Capers,Pat Fraher,Brett Nansel
730,2017-02-01,BOS,TOR,109,104,30,25,Bennie Adams,Tony Brothers,Mitchell Ervin
731,2017-02-01,BRK,NYK,90,95,16,31,David Guthrie,Marat Kogut,Justin Van Duyne
732,2017-02-01,CLE,MIN,125,97,22,10,Tony Brown,Tyler Ford,Ed Malloy
733,2017-02-01,DAL,PHI,113,95,28,26,Curtis Blair,John Goble,Karl Lane
734,2017-02-01,DEN,MEM,99,119,35,20,Sean Corbin,Mark Lindsay,J.T. Orr
735,2017-02-01,DET,NOP,118,98,17,14,Rodney Mott,Aaron Smith,Josh Tiven
736,2017-02-01,GSW,CHO,126,111,14,26,Lauren Holtkamp,Bill Kennedy,Eric Lewis
737,2017-02-01,MIA,ATL,116,93,19,21,Kevin Scott,James Williams,Haywoode Workman
738,2017-02-01,OKC,CHI,100,128,17,30,Ron Garretson,Monty McCutchen,Dedric Taylor
739,2017-02-01,ORL,IND,88,98,28,26,Kane Fitzgerald,Gediminas Petraitis,Leroy Richardson
740,2017-02-01,PHO,LAC,114,124,35,38,Brent Barnaky,Scott Foster,Jacyn Goble
741,2017-02-01,UTA,MIL,104,88,27,25,Matt Boland,Dan Crawford,Scott Twardoski
742,2017-02-02,HOU,ATL,108,113,33,23,Derrick Collins,John Goble,Gary Zielinski
743,2017-02-02,LAC,GSW,120,133,39,18,Kevin Cutler,Ken Mauer,Michael Smith
744,2017-02-02,SAS,PHI,102,86,27,23,Steve Anderson,Pat Fraher,Sean Wright
745,2017-02-02,WAS,LAL,116,108,21,22,Eric Dalen,Tre Maddox,Derrick Stafford
746,2017-02-03,BOS,LAL,113,107,28,26,Mike Callahan,J.T. Orr,Scott Wall
747,2017-02-03,BRK,IND,97,106,23,31,Tony Brown,Aaron Smith,Zach Zarba
748,2017-02-03,DEN,MIL,121,117,44,23,Lauren Holtkamp,Bill Kennedy,Karl Lane
749,2017-02-03,DET,MIN,116,108,22,19,Brian Forte,Brett Nansel,James Williams
750,2017-02-03,HOU,CHI,121,117,25,18,Tony Brothers,Mitchell Ervin,Pat Fraher
751,2017-02-03,OKC,MEM,114,102,33,22,Ed Malloy,Leroy Richardson,Haywoode Workman
752,2017-02-03,ORL,TOR,102,94,32,21,Marat Kogut,Monty McCutchen,Justin Van Duyne
753,2017-02-03,POR,DAL,104,108,20,23,Matt Boland,Dan Crawford,Scott Twardoski
754,2017-02-03,SAC,PHO,103,105,22,35,Sean Corbin,Eric Lewis,Leon Wood
755,2017-02-04,ATL,ORL,113,86,27,28,David Guthrie,Brett Nansel,Josh Tiven
756,2017-02-04,IND,DET,105,84,15,20,Eric Dalen,John Goble,Dedric Taylor
757,2017-02-04,MIA,PHI,125,102,23,31,Brent Barnaky,Kane Fitzgerald,Justin Van Duyne
758,2017-02-04,MIN,MEM,99,107,24,39,Steve Anderson,Karl Lane,Derrick Stafford
759,2017-02-04,NYK,CLE,104,111,28,18,Derrick Collins,Scott Foster,Gediminas Petraitis
760,2017-02-04,PHO,MIL,112,137,30,35,Kevin Cutler,Mark Lindsay,Sean Wright
761,2017-02-04,SAC,GSW,109,106,19,24,Matt Boland,Jacyn Goble,Bill Spooner
762,2017-02-04,SAS,DEN,121,97,26,10,James Capers,Ron Garretson,Haywoode Workman
763,2017-02-04,UTA,CHO,105,98,24,18,Bennie Adams,Tyler Ford,Ken Mauer
764,2017-02-04,WAS,NOP,105,91,22,22,Kevin Scott,C.J. Washington,Zach Zarba
765,2017-02-05,BOS,LAC,107,102,20,28,Pat Fraher,Marat Kogut,Monty McCutchen
766,2017-02-05,BRK,TOR,95,103,21,20,Curtis Blair,Brian Forte,James Williams
767,2017-02-05,OKC,POR,105,99,28,21,Tony Brown,Mike Callahan,Michael Smith
768,2017-02-06,ATL,UTA,95,120,32,18,Eric Lewis,Rodney Mott,C.J. Washington
769,2017-02-06,DEN,DAL,110,87,16,17,Bennie Adams,Gediminas Petraitis,Derrick Stafford
770,2017-02-06,DET,PHI,113,96,17,28,Mark Ayotte,Ed Malloy,Scott Twardoski
771,2017-02-06,IND,OKC,93,90,29,21,Lauren Holtkamp,Bill Kennedy,Karl Lane
772,2017-02-06,MEM,SAS,89,74,25,18,Brent Barnaky,John Goble,Kevin Scott
773,2017-02-06,MIN,MIA,113,115,28,14,David Guthrie,Aaron Smith,Josh Tiven
774,2017-02-06,NOP,PHO,111,106,22,25,James Capers,Scott Wall,Haywoode Workman
775,2017-02-06,NYK,LAL,107,121,33,31,Dedric Taylor,Zach Zarba,Gary Zielinski
776,2017-02-06,SAC,CHI,107,112,16,31,Tyler Ford,Ken Mauer,Leroy Richardson
777,2017-02-06,TOR,LAC,118,109,29,18,Kane Fitzgerald,Tre Maddox,Sean Wright
778,2017-02-06,WAS,CLE,135,140,26,28,Tony Brothers,Justin Van Duyne,James Williams
779,2017-02-07,CHO,BRK,111,107,29,21,Tony Brothers,Jacyn Goble,Mark Lindsay
780,2017-02-07,DAL,POR,113,114,32,24,Sean Corbin,Mitchell Ervin,Eric Lewis
781,2017-02-07,HOU,ORL,128,104,36,20,Mike Callahan,Kevin Cutler,Michael Smith
782,2017-02-08,ATL,DEN,117,106,18,21,Mark Ayotte,Ed Malloy,Scott Wall
783,2017-02-08,BRK,WAS,110,114,36,33,Karl Lane,Haywoode Workman,Sean Wright
784,2017-02-08,DET,LAL,121,102,24,26,Tony Brown,Marc Davis,Lauren Holtkamp
785,2017-02-08,GSW,CHI,123,92,13,19,Scott Foster,Gediminas Petraitis,Josh Tiven
786,2017-02-08,IND,CLE,117,132,26,26,Steve Anderson,Brent Barnaky,Monty McCutchen
787,2017-02-08,MEM,PHO,110,91,34,34,Tyler Ford,Courtney Kirkland,Ken Mauer
788,2017-02-08,MIL,MIA,88,106,28,18,Rodney Mott,C.J. Washington,James Williams
789,2017-02-08,MIN,TOR,112,109,30,20,Marat Kogut,Scott Twardoski,Tom Washington
790,2017-02-08,NOP,UTA,94,127,25,21,Pat Fraher,Bill Kennedy,J.T. Orr
791,2017-02-08,NYK,LAC,115,119,18,28,James Capers,Eric Dalen,David Guthrie
792,2017-02-08,PHI,SAS,103,111,29,25,Matt Boland,Brian Forte,Derek Richardson
793,2017-02-08,SAC,BOS,108,92,15,27,Bennie Adams,Brett Nansel,Kevin Scott
794,2017-02-09,CHO,HOU,95,107,14,20,Curtis Blair,Brian Forte,Rodney Mott
795,2017-02-09,DAL,UTA,112,105,25,17,Kevin Cutler,Michael Smith,Zach Zarba
796,2017-02-09,OKC,CLE,118,109,13,30,Mitchell Ervin,Pat Fraher,Derrick Stafford
797,2017-02-09,ORL,PHI,111,112,24,27,Bill Kennedy,Eric Lewis,Dedric Taylor
798,2017-02-09,POR,BOS,111,120,31,27,Scott Foster,Gediminas Petraitis,Leroy Richardson
799,2017-02-10,BRK,MIA,99,108,28,21,Tyler Ford,Tom Washington,Gary Zielinski
800,2017-02-10,DET,SAS,92,103,13,15,Jacyn Goble,Courtney Kirkland,Scott Wall
801,2017-02-10,MEM,GSW,107,122,37,38,Mark Ayotte,James Capers,Ben Taylor
802,2017-02-10,MIL,LAL,114,122,31,35,Sean Corbin,David Guthrie,Scott Twardoski
803,2017-02-10,MIN,NOP,106,122,32,27,Brent Barnaky,Kane Fitzgerald,Tre Maddox
804,2017-02-10,NYK,DEN,123,131,5,10,Matt Boland,John Goble,Marat Kogut
805,2017-02-10,PHO,CHI,115,97,13,22,Ed Malloy,Kevin Scott,Aaron Smith
806,2017-02-10,SAC,ATL,108,107,21,31,Tony Brothers,Josh Tiven,Justin Van Duyne
807,2017-02-10,WAS,IND,112,107,30,15,Mike Callahan,Mark Lindsay,Derek Richardson
808,2017-02-11,CHO,LAC,102,107,20,20,Mitchell Ervin,Michael Smith,Zach Zarba
809,2017-02-11,CLE,DEN,125,109,22,22,Brian Forte,Tre Maddox,Gary Zielinski
810,2017-02-11,DAL,ORL,112,80,6,18,Scott Foster,Pat Fraher,C.J. Washington
811,2017-02-11,HOU,PHO,133,102,39,26,Bill Kennedy,Brett Nansel,James Williams
812,2017-02-11,IND,MIL,100,116,24,37,Curtis Blair,Kane Fitzgerald,Sean Wright
813,2017-02-11,OKC,GSW,114,130,36,35,Bennie Adams,Eric Dalen,Marc Davis
814,2017-02-11,PHI,MIA,117,109,38,28,Brent Barnaky,Jacyn Goble,Ken Mauer
815,2017-02-11,UTA,BOS,104,112,30,23,Tony Brown,Monty McCutchen,Dedric Taylor
816,2017-02-12,MIN,CHI,117,89,26,13,Mark Ayotte,Sean Corbin,Courtney Kirkland
817,2017-02-12,NYK,SAS,94,90,21,22,Mike Callahan,Mark Lindsay,Scott Twardoski
818,2017-02-12,SAC,NOP,105,99,27,21,Karl Lane,Ed Malloy,Haywoode Workman
819,2017-02-12,TOR,DET,101,102,25,29,Derek Richardson,Leroy Richardson,Sean Wright
820,2017-02-13,BRK,MEM,103,112,18,27,Mitchell Ervin,Eric Lewis,Derrick Stafford
821,2017-02-13,CHO,PHI,99,105,26,17,Lauren Holtkamp,Courtney Kirkland,Tom Washington
822,2017-02-13,DAL,BOS,98,111,25,18,Brian Forte,Rodney Mott,Justin Van Duyne
823,2017-02-13,DEN,GSW,132,110,16,13,Tony Brothers,Tony Brown,Aaron Smith
824,2017-02-13,IND,SAS,106,110,30,27,Gediminas Petraitis,Kevin Scott,Zach Zarba
825,2017-02-13,MIA,ORL,107,116,27,29,Bennie Adams,David Guthrie,Scott Wall
826,2017-02-13,MIL,DET,102,89,16,19,Eric Dalen,John Goble,Gary Zielinski
827,2017-02-13,PHO,NOP,108,110,24,35,Matt Boland,Marc Davis,Ben Taylor
828,2017-02-13,POR,ATL,104,109,25,48,Karl Lane,Monty McCutchen,Dedric Taylor
829,2017-02-13,UTA,LAC,72,88,18,11,Ed Malloy,James Williams,Haywoode Workman
830,2017-02-13,WAS,OKC,120,98,28,30,Kane Fitzgerald,Tyler Ford,Ken Mauer
831,2017-02-14,CHI,TOR,105,94,35,24,Brent Barnaky,Scott Foster,Marat Kogut
832,2017-02-14,LAL,SAC,96,97,15,25,Bill Kennedy,Dedric Taylor,James Williams
833,2017-02-14,MIN,CLE,108,116,19,22,Mike Callahan,J.T. Orr,Leroy Richardson
834,2017-02-15,BOS,PHI,116,108,36,18,Steve Anderson,John Goble,Kevin Scott
835,2017-02-15,BRK,MIL,125,129,23,32,Scott Foster,Lauren Holtkamp,Mark Lindsay
836,2017-02-15,CLE,IND,113,104,19,14,Courtney Kirkland,Ken Mauer,Scott Wall
837,2017-02-15,DEN,MIN,99,112,18,28,Marc Davis,Derek Richardson,Ben Taylor
838,2017-02-15,DET,DAL,98,91,22,11,Brent Barnaky,Haywoode Workman,Zach Zarba
839,2017-02-15,GSW,SAC,109,86,21,17,Kevin Cutler,Ron Garretson,Monty McCutchen
840,2017-02-15,HOU,MIA,109,117,31,24,Dan Crawford,Pat Fraher,C.J. Washington
841,2017-02-15,LAC,ATL,99,84,12,19,Tony Brown,Tre Maddox,Bill Spooner
842,2017-02-15,MEM,NOP,91,95,25,22,Bennie Adams,David Guthrie,Brett Nansel
843,2017-02-15,OKC,NYK,116,105,31,14,Derrick Collins,Justin Van Duyne,Tom Washington
844,2017-02-15,ORL,SAS,79,107,19,19,Eric Dalen,Michael Smith,Sean Wright
845,2017-02-15,PHO,LAL,137,101,34,28,Mark Ayotte,Karl Lane,Rodney Mott
846,2017-02-15,TOR,CHO,90,85,19,9,Sean Corbin,Tyler Ford,Josh Tiven
847,2017-02-15,UTA,POR,111,88,23,20,Matt Boland,Tony Brothers,Gary Zielinski
848,2017-02-16,CHI,BOS,104,103,22,20,J.T. Orr,James Williams,Zach Zarba
849,2017-02-16,IND,WAS,98,111,18,15,Marat Kogut,Leroy Richardson,Derrick Stafford
850,2017-02-23,CLE,NYK,119,104,15,17,Mark Ayotte,Dan Crawford,Josh Tiven
851,2017-02-23,DET,CHO,114,108,12,26,Kane Fitzgerald,Monty McCutchen,Leon Wood
852,2017-02-23,GSW,LAC,123,113,26,37,Matt Boland,Scott Foster,J.T. Orr
853,2017-02-23,NOP,HOU,99,129,26,24,Eric Dalen,David Guthrie,Tom Washington
854,2017-02-23,ORL,POR,103,112,39,27,Kevin Cutler,Bill Kennedy,Gary Zielinski
855,2017-02-23,SAC,DEN,116,100,19,14,Pat Fraher,Tre Maddox,Rodney Mott
856,2017-02-24,ATL,MIA,90,108,36,13,Mike Callahan,Kevin Scott,Dedric Taylor
857,2017-02-24,CHI,PHO,128,121,31,25,Nick Buchert,Lauren Holtkamp,Derrick Stafford
858,2017-02-24,DEN,BRK,129,109,24,31,Bennie Adams,Curtis Blair,Ron Garretson
859,2017-02-24,IND,MEM,102,92,11,23,Tony Brown,Tyler Ford,Ken Mauer
860,2017-02-24,LAC,SAS,97,105,24,30,Brian Forte,Marat Kogut,Zach Zarba
861,2017-02-24,MIL,UTA,95,109,29,30,Brent Barnaky,James Capers,Mitchell Ervin
862,2017-02-24,MIN,DAL,97,84,14,9,Derrick Collins,Marc Davis,Gediminas Petraitis
863,2017-02-24,OKC,LAL,110,93,17,14,Tony Brothers,Eric Lewis,Aaron Smith
864,2017-02-24,PHI,WAS,120,112,30,40,Ed Malloy,Ben Taylor,C.J. Washington
865,2017-02-24,TOR,BOS,107,97,29,22,Kane Fitzgerald,Jacyn Goble,Bill Spooner
866,2017-02-25,CLE,CHI,99,117,15,16,Marc Davis,David Guthrie,Leroy Richardson
867,2017-02-25,DAL,NOP,96,83,16,25,Steve Anderson,Dan Crawford,Kevin Scott
868,2017-02-25,GSW,BRK,112,95,22,17,Pat Fraher,Marat Kogut,Zach Zarba
869,2017-02-25,HOU,MIN,142,130,42,28,Tony Brothers,Rodney Mott,Aaron Smith
870,2017-02-25,MIA,IND,113,95,31,26,Kevin Cutler,Bill Kennedy,Gary Zielinski
871,2017-02-25,NYK,PHI,110,109,23,27,Karl Lane,Monty McCutchen,Leon Wood
872,2017-02-25,ORL,ATL,105,86,24,26,Courtney Kirkland,Derek Richardson,Tom Washington
873,2017-02-25,SAC,CHO,85,99,15,18,Matt Boland,Scott Foster,Justin Van Duyne
874,2017-02-26,DEN,MEM,98,105,17,25,Derrick Collins,Brian Forte,Scott Twardoski
875,2017-02-26,DET,BOS,98,104,35,30,Nick Buchert,Derrick Stafford,Ben Taylor
876,2017-02-26,LAC,CHO,124,121,34,30,Pat Fraher,John Goble,Brett Nansel
877,2017-02-26,LAL,SAS,98,119,18,13,Curtis Blair,Matt Boland,Scott Foster
878,2017-02-26,MIL,PHO,100,96,18,16,Mike Callahan,Kane Fitzgerald,Tre Maddox
879,2017-02-26,OKC,NOP,118,110,37,37,Bennie Adams,James Capers,Mitchell Ervin
880,2017-02-26,TOR,POR,112,106,27,35,Mark Ayotte,Tony Brown,Ken Mauer
881,2017-02-26,WAS,UTA,92,102,13,32,Eric Dalen,Eric Lewis,Bill Spooner
882,2017-02-27,BOS,ATL,98,114,25,20,Lauren Holtkamp,Rodney Mott,James Williams
883,2017-02-27,CLE,MIL,102,95,26,16,Steve Anderson,Tony Brothers,Eric Lewis
884,2017-02-27,DAL,MIA,96,89,23,13,Courtney Kirkland,Aaron Smith,Tom Washington
885,2017-02-27,HOU,IND,108,117,42,25,Marc Davis,Leroy Richardson,Scott Wall
886,2017-02-27,NYK,TOR,91,92,19,23,Kevin Cutler,Ed Malloy,Gary Zielinski
887,2017-02-27,PHI,GSW,108,119,27,39,David Guthrie,Bill Kennedy,Derek Richardson
888,2017-02-27,SAC,MIN,88,102,15,20,Brent Barnaky,Ron Garretson,Marat Kogut
889,2017-02-28,CHI,DEN,107,125,10,24,James Capers,Eric Dalen,Mark Lindsay
890,2017-02-28,DET,POR,120,113,31,22,Bennie Adams,J.T. Orr,Bill Spooner
891,2017-02-28,LAL,CHO,104,109,13,24,Brent Barnaky,Haywoode Workman,Zach Zarba
892,2017-02-28,MEM,PHO,130,112,29,24,Monty McCutchen,Kevin Scott,Justin Van Duyne
893,2017-02-28,OKC,UTA,109,106,23,13,Mark Ayotte,Tony Brown,Mike Callahan
894,2017-02-28,WAS,GSW,112,108,20,27,Brian Forte,Tre Maddox,Ken Mauer
895,2017-03-01,ATL,DAL,100,95,24,13,Mark Lindsay,Monty McCutchen,Justin Van Duyne
896,2017-03-01,BOS,CLE,103,99,23,22,Tyler Ford,Scott Foster,Pat Fraher
