GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
279,2016-12-01,MEM,ORL,95,94,28,31,Curtis Blair,Rodney Mott,Kevin Scott
280,2016-12-01,UTA,MIA,110,111,17,19,Courtney Kirkland,Ed Malloy,Gediminas Petraitis
281,2016-12-02,ATL,DET,85,121,20,12,Pat Fraher,Karl Lane,Rodney Mott
282,2016-12-02,BOS,SAC,97,92,15,25,Tony Brown,J.T. Orr,Jason Phillips
283,2016-12-02,CHI,CLE,111,105,17,10,Nick Buchert,Bill Spooner,Dedric Taylor
284,2016-12-02,DEN,HOU,110,128,16,25,Dan Crawford,Leroy Richardson,Ben Taylor
285,2016-12-02,NOP,LAC,96,114,21,16,Derrick Collins,Eric Dalen,Marc Davis
286,2016-12-02,NYK,MIN,118,114,30,24,Brent Barnaky,Kevin Cutler,Monty McCutchen
287,2016-12-02,PHI,ORL,88,105,10,26,John Goble,Mark Lindsay,C.J. Washington
288,2016-12-02,SAS,WAS,107,105,33,18,Mike Callahan,Tyler Ford,Kevin Scott
289,2016-12-02,TOR,LAL,113,80,13,17,Mark Ayotte,Sean Corbin,Derek Richardson
290,2016-12-03,CHO,MIN,120,125,26,22,Marc Davis,Scott Twardoski,Gary Zielinski
291,2016-12-03,DAL,CHI,107,82,18,21,Tyler Ford,John Goble,Eric Lewis
292,2016-12-03,GSW,PHO,138,109,34,21,Courtney Kirkland,Ed Malloy,Justin Van Duyne
293,2016-12-03,MEM,LAL,103,100,15,29,Mitchell Ervin,Brian Forte,Derrick Stafford
294,2016-12-03,MIL,BRK,112,103,36,33,Matt Boland,Kane Fitzgerald,Leon Wood
295,2016-12-03,PHI,BOS,106,107,26,29,Kevin Cutler,Scott Foster,Ron Garretson
296,2016-12-03,POR,MIA,99,92,24,15,Bennie Adams,Tre Maddox,Ken Mauer
297,2016-12-03,TOR,ATL,128,84,11,14,Nick Buchert,Aaron Smith,Tom Washington
298,2016-12-03,UTA,DEN,105,98,28,14,Brett Nansel,Josh Tiven,Sean Wright
299,2016-12-04,DET,ORL,92,98,13,14,Mark Ayotte,J.T. Orr,Jason Phillips
300,2016-12-04,LAC,IND,102,111,28,35,Tony Brothers,Ben Taylor,Josh Tiven
301,2016-12-04,NYK,SAC,106,98,24,31,James Capers,Derek Richardson,Michael Smith
302,2016-12-04,OKC,NOP,101,92,26,19,Marat Kogut,Rodney Mott,Bill Spooner
303,2016-12-05,ATL,OKC,99,102,32,28,Brent Barnaky,Tyler Ford,John Goble
304,2016-12-05,BRK,WAS,113,118,30,18,Pat Fraher,Mark Lindsay,Haywoode Workman
305,2016-12-05,CHI,POR,110,112,38,18,Mike Callahan,Mitchell Ervin,Leroy Richardson
306,2016-12-05,DAL,CHO,101,109,18,28,Derrick Collins,Sean Corbin,Derrick Stafford
307,2016-12-05,GSW,IND,142,106,26,35,Brett Nansel,Kevin Scott,Sean Wright
308,2016-12-05,HOU,BOS,107,106,31,12,Marc Davis,Courtney Kirkland,Scott Twardoski
309,2016-12-05,LAL,UTA,101,107,23,29,Bennie Adams,Lauren Holtkamp,Ken Mauer
310,2016-12-05,MIL,SAS,96,97,34,14,Dan Crawford,Ron Garretson,Jacyn Goble
311,2016-12-05,NOP,MEM,108,110,21,21,Tony Brown,Justin Van Duyne,James Williams
312,2016-12-05,PHI,DEN,98,106,23,34,Karl Lane,Monty McCutchen,Aaron Smith
313,2016-12-05,TOR,CLE,112,116,27,27,James Capers,Eric Dalen,J.T. Orr
314,2016-12-06,DET,CHI,102,91,21,32,Brian Forte,C.J. Washington,Gary Zielinski
315,2016-12-06,MEM,PHI,96,91,35,26,Marat Kogut,Jason Phillips,Michael Smith
316,2016-12-06,MIA,NYK,103,114,27,16,Scott Foster,Eric Lewis,Leon Wood
317,2016-12-06,MIN,SAS,91,105,18,19,Steve Anderson,Karl Lane,Tom Washington
318,2016-12-06,UTA,PHO,112,105,32,25,Tony Brothers,Kevin Scott,Ben Taylor
319,2016-12-06,WAS,ORL,116,124,24,36,Nick Buchert,Bill Kennedy,Tre Maddox
320,2016-12-07,ATL,MIA,103,95,15,20,Sean Corbin,Marc Davis,C.J. Washington
321,2016-12-07,BRK,DEN,116,111,31,21,Brian Forte,Jacyn Goble,Derrick Stafford
322,2016-12-07,CHO,DET,87,77,29,8,John Goble,Eric Lewis,Justin Van Duyne
323,2016-12-07,DAL,SAC,89,120,20,21,Dan Crawford,Ron Garretson,Haywoode Workman
324,2016-12-07,HOU,LAL,134,95,21,27,Derrick Collins,Pat Fraher,Rodney Mott
325,2016-12-07,LAC,GSW,98,115,24,29,Mark Ayotte,Bill Spooner,James Williams
326,2016-12-07,MIL,POR,115,107,37,19,Ed Malloy,Gediminas Petraitis,Gary Zielinski
327,2016-12-07,NYK,CLE,94,126,15,31,Mike Callahan,Leroy Richardson,Josh Tiven
328,2016-12-07,ORL,BOS,87,117,24,29,Brent Barnaky,Curtis Blair,Kane Fitzgerald
329,2016-12-07,PHO,IND,94,109,18,41,Matt Boland,Ken Mauer,Scott Twardoski
330,2016-12-08,CHI,SAS,95,91,27,5,Derrick Collins,Eric Dalen,Zach Zarba
331,2016-12-08,MEM,POR,88,86,30,40,J.T. Orr,Josh Tiven,Tom Washington
332,2016-12-08,NOP,PHI,88,99,22,13,James Capers,Ben Taylor,Leon Wood
333,2016-12-08,TOR,MIN,124,110,33,15,Scott Foster,Marat Kogut,Mark Lindsay
334,2016-12-08,UTA,GSW,99,106,21,23,Matt Boland,Monty McCutchen,Aaron Smith
335,2016-12-08,WAS,DEN,92,85,17,24,Tony Brown,Courtney Kirkland,Justin Van Duyne
336,2016-12-09,BOS,TOR,94,101,22,27,Mitchell Ervin,Pat Fraher,Derrick Stafford
337,2016-12-09,CHO,ORL,109,88,23,14,Dan Crawford,Kevin Cutler,Mark Lindsay
338,2016-12-09,CLE,MIA,114,84,19,21,Nick Buchert,John Goble,Derek Richardson
339,2016-12-09,DAL,IND,111,103,24,26,Kane Fitzgerald,Ed Malloy,C.J. Washington
340,2016-12-09,LAL,PHO,115,119,34,21,Tyler Ford,Jason Phillips,James Williams
341,2016-12-09,MIL,ATL,110,114,14,29,Karl Lane,Dedric Taylor,Sean Wright
342,2016-12-09,MIN,DET,90,117,20,23,Sean Corbin,Rodney Mott,Gediminas Petraitis
343,2016-12-09,OKC,HOU,99,102,31,30,Ken Mauer,Michael Smith,Haywoode Workman
344,2016-12-09,SAC,NYK,100,103,27,25,Bennie Adams,Brett Nansel,Kevin Scott
345,2016-12-10,CHI,MIA,105,100,31,18,Kevin Cutler,Rodney Mott,Josh Tiven
346,2016-12-10,CLE,CHO,116,105,28,24,Brent Barnaky,Scott Foster,Lauren Holtkamp
347,2016-12-10,HOU,DAL,109,87,22,14,Mike Callahan,Eric Dalen,Brian Forte
348,2016-12-10,IND,POR,118,111,28,16,Tony Brothers,Pat Fraher,Karl Lane
349,2016-12-10,LAC,NOP,133,105,9,26,Matt Boland,Monty McCutchen,Aaron Smith
350,2016-12-10,MEM,GSW,110,89,29,20,James Capers,Kane Fitzgerald,Leon Wood
351,2016-12-10,ORL,DEN,113,121,24,25,Leroy Richardson,Ben Taylor,Tom Washington
352,2016-12-10,SAS,BRK,130,101,18,25,Marat Kogut,Eric Lewis,Ed Malloy
353,2016-12-10,UTA,SAC,104,84,18,13,J.T. Orr,Jason Phillips,James Williams
354,2016-12-10,WAS,MIL,110,105,28,15,Derrick Collins,Marc Davis,Derek Richardson
355,2016-12-11,DET,PHI,79,97,14,17,Dan Crawford,Mark Lindsay,Tre Maddox
356,2016-12-11,LAL,NYK,112,118,22,31,Mark Ayotte,Nick Buchert,Ron Garretson
357,2016-12-11,MIN,GSW,108,116,36,30,Courtney Kirkland,Haywoode Workman,Sean Wright
358,2016-12-11,OKC,BOS,99,96,27,8,Sean Corbin,Jacyn Goble,Bill Kennedy
359,2016-12-11,PHO,NOP,119,120,26,35,Bennie Adams,Brett Nansel,Gary Zielinski
360,2016-12-12,DAL,DEN,112,92,12,18,Bill Kennedy,Michael Smith,Dedric Taylor
361,2016-12-12,HOU,BRK,122,118,36,36,Steve Anderson,James Capers,Josh Tiven
362,2016-12-12,IND,CHO,110,94,10,32,Curtis Blair,Tony Brown,Sean Wright
363,2016-12-12,LAC,POR,121,120,28,25,Nick Buchert,Tyler Ford,Jason Phillips
364,2016-12-12,MIA,WAS,112,101,19,22,Eric Dalen,Mitchell Ervin,Tom Washington
365,2016-12-12,SAC,LAL,116,92,21,21,Matt Boland,Monty McCutchen,Aaron Smith
366,2016-12-12,TOR,MIL,122,100,28,17,Kane Fitzgerald,Courtney Kirkland,Kevin Scott
367,2016-12-13,ATL,ORL,120,131,21,20,Ken Mauer,Josh Tiven,Justin Van Duyne
368,2016-12-13,CHI,MIN,94,99,19,22,Ed Malloy,Ben Taylor,James Williams
369,2016-12-13,CLE,MEM,103,86,23,15,Marc Davis,Kevin Scott,Scott Twardoski
370,2016-12-13,NOP,GSW,109,113,21,19,Brent Barnaky,Jacyn Goble,Zach Zarba
371,2016-12-13,PHO,NYK,113,111,33,38,Derrick Collins,Scott Foster,Aaron Smith
372,2016-12-13,POR,OKC,114,95,27,28,Matt Boland,Bill Spooner,Leon Wood
373,2016-12-14,BRK,LAL,107,97,40,34,Kane Fitzgerald,John Goble,C.J. Washington
374,2016-12-14,DAL,DET,85,95,16,22,Brent Barnaky,Curtis Blair,Sean Wright
375,2016-12-14,HOU,SAC,132,98,16,11,Mark Ayotte,Sean Corbin,Karl Lane
376,2016-12-14,MEM,CLE,93,85,16,31,Eric Dalen,Bill Kennedy,Mark Lindsay
377,2016-12-14,MIA,IND,95,89,25,17,Dan Crawford,Brian Forte,Marat Kogut
378,2016-12-14,ORL,LAC,108,113,20,37,Mitchell Ervin,Pat Fraher,Courtney Kirkland
379,2016-12-14,PHI,TOR,114,123,25,36,Mike Callahan,Eric Lewis,Brett Nansel
380,2016-12-14,SAS,BOS,108,101,14,20,Leroy Richardson,Dedric Taylor,Zach Zarba
381,2016-12-14,UTA,OKC,109,89,15,27,Derrick Collins,Tyler Ford,Rodney Mott
382,2016-12-14,WAS,CHO,109,106,17,21,Bennie Adams,Derrick Stafford,Haywoode Workman
383,2016-12-15,DEN,POR,132,120,35,36,Scott Foster,Ron Garretson,J.T. Orr
384,2016-12-15,GSW,NYK,103,90,8,19,Tyler Ford,Jason Phillips,Gary Zielinski
385,2016-12-15,MIL,CHI,108,97,13,29,James Capers,John Goble,Haywoode Workman
386,2016-12-15,NOP,IND,102,95,28,24,Tre Maddox,Michael Smith,Bill Spooner
387,2016-12-15,PHO,SAS,92,107,18,26,Nick Buchert,Rodney Mott,Derek Richardson
388,2016-12-16,BOS,CHO,96,88,26,19,Lauren Holtkamp,Kevin Scott,Tom Washington
389,2016-12-16,CHI,MIL,69,95,15,13,Matt Boland,Mike Callahan,Brett Nansel
390,2016-12-16,HOU,NOP,122,100,19,20,Marat Kogut,Eric Lewis,Sean Wright
391,2016-12-16,MEM,SAC,92,96,36,37,Bennie Adams,Curtis Blair,Leroy Richardson
392,2016-12-16,MIA,LAC,98,102,25,29,Tony Brown,Tre Maddox,Ken Mauer
393,2016-12-16,ORL,BRK,118,111,42,26,Brent Barnaky,Kevin Cutler,Marc Davis
394,2016-12-16,PHI,LAL,89,100,24,22,Tony Brothers,Courtney Kirkland,Gediminas Petraitis
395,2016-12-16,TOR,ATL,121,125,26,32,Ed Malloy,C.J. Washington,James Williams
396,2016-12-16,UTA,DAL,103,100,27,21,Scott Foster,Leon Wood,Gary Zielinski
397,2016-12-16,WAS,DET,122,108,27,21,Mark Ayotte,Monty McCutchen,Aaron Smith
398,2016-12-17,ATL,CHO,99,107,16,13,Kevin Cutler,Michael Smith,Zach Zarba
399,2016-12-17,CLE,LAL,119,108,18,13,Steve Anderson,Dan Crawford,Ron Garretson
400,2016-12-17,DEN,NYK,127,114,29,39,Mitchell Ervin,Kane Fitzgerald,John Goble
401,2016-12-17,DET,IND,90,105,22,25,Sean Corbin,Jacyn Goble,Derrick Stafford
402,2016-12-17,GSW,POR,135,90,26,20,Derrick Collins,Bill Kennedy,Derek Richardson
403,2016-12-17,MIN,HOU,109,111,27,20,Eric Dalen,Kevin Scott,Bill Spooner
404,2016-12-17,OKC,PHO,114,101,34,20,Jason Phillips,Dedric Taylor,Josh Tiven
405,2016-12-18,DAL,SAC,99,79,22,17,Rodney Mott,Gediminas Petraitis,Tom Washington
406,2016-12-18,MEM,UTA,73,82,18,25,Tony Brown,Ed Malloy,Scott Wall
407,2016-12-18,MIA,BOS,95,105,25,19,Tony Brothers,Courtney Kirkland,C.J. Washington
408,2016-12-18,ORL,TOR,79,109,9,21,Bennie Adams,Matt Boland,Scott Twardoski
409,2016-12-18,PHI,BRK,108,107,23,31,Nick Buchert,Brian Forte,Leroy Richardson
410,2016-12-18,SAS,NOP,113,100,22,14,Pat Fraher,Ken Mauer,Justin Van Duyne
411,2016-12-18,WAS,LAC,117,110,30,24,Mike Callahan,Marat Kogut,James Williams
412,2016-12-19,CHI,DET,113,82,7,13,Marc Davis,Michael Smith,Leon Wood
413,2016-12-19,DEN,DAL,117,107,18,9,Bill Spooner,Josh Tiven,Haywoode Workman
414,2016-12-19,IND,WAS,107,105,21,26,Scott Foster,Ron Garretson,Dedric Taylor
415,2016-12-19,MIN,PHO,115,108,25,35,Kane Fitzgerald,David Guthrie,Monty McCutchen
416,2016-12-19,OKC,ATL,108,110,26,24,Mitchell Ervin,Derrick Stafford,Gary Zielinski
417,2016-12-20,CHO,LAL,117,113,24,11,Karl Lane,Ken Mauer,Scott Twardoski
418,2016-12-20,GSW,UTA,104,74,17,20,John Goble,Eric Lewis,Tre Maddox
419,2016-12-20,HOU,SAS,100,102,27,25,Matt Boland,Tony Brothers,Gary Zielinski
420,2016-12-20,LAC,DEN,119,102,13,20,Brent Barnaky,Rodney Mott,Derek Richardson
421,2016-12-20,MEM,BOS,109,112,26,38,Mike Callahan,Jacyn Goble,Ben Taylor
422,2016-12-20,MIA,ORL,130,136,26,31,Mark Ayotte,Gediminas Petraitis,James Williams
423,2016-12-20,MIL,CLE,108,114,29,27,Mark Lindsay,Justin Van Duyne,Tom Washington
424,2016-12-20,NYK,IND,118,111,21,33,Marc Davis,Lauren Holtkamp,Kevin Scott
425,2016-12-20,PHI,NOP,93,108,21,26,Bennie Adams,Sean Corbin,Aaron Smith
426,2016-12-20,SAC,POR,126,121,43,40,Brian Forte,Pat Fraher,Haywoode Workman
427,2016-12-20,TOR,BRK,116,104,31,28,Tony Brown,Tyler Ford,Sean Wright
428,2016-12-21,ATL,MIN,84,92,13,14,Scott Foster,Ron Garretson,Leon Wood
429,2016-12-21,CHI,WAS,97,107,19,25,Kane Fitzgerald,Karl Lane,Justin Van Duyne
430,2016-12-21,CLE,MIL,113,102,19,29,Curtis Blair,James Capers,David Guthrie
431,2016-12-21,DET,MEM,86,98,37,19,Courtney Kirkland,Dedric Taylor,Zach Zarba
432,2016-12-21,NOP,OKC,110,121,23,24,Derrick Collins,Dan Crawford,C.J. Washington
433,2016-12-21,PHO,HOU,111,125,20,26,Brent Barnaky,Pat Fraher,J.T. Orr
434,2016-12-21,POR,DAL,95,96,28,23,Kevin Cutler,John Goble,Eric Lewis
435,2016-12-21,UTA,SAC,93,94,22,24,Mitchell Ervin,Derrick Stafford,Josh Tiven
436,2016-12-22,BRK,GSW,101,117,16,14,Steve Anderson,Monty McCutchen,Scott Wall
437,2016-12-22,IND,BOS,102,109,29,27,Bennie Adams,Nick Buchert,Tom Washington
438,2016-12-22,LAC,SAS,106,101,22,25,Kevin Cutler,Brian Forte,Bill Spooner
439,2016-12-22,MIA,LAL,115,107,21,15,Mark Lindsay,Ed Malloy,Aaron Smith
440,2016-12-22,NYK,ORL,106,95,17,16,Eric Dalen,Ben Taylor,Sean Wright
441,2016-12-23,BOS,OKC,112,117,26,36,Steve Anderson,Matt Boland,Leroy Richardson
442,2016-12-23,CHO,CHI,103,91,28,10,Nick Buchert,Courtney Kirkland,Aaron Smith
443,2016-12-23,CLE,BRK,119,99,24,18,Jacyn Goble,Karl Lane,Zach Zarba
444,2016-12-23,DEN,ATL,108,109,35,33,Derrick Collins,Eric Lewis,Justin Van Duyne
445,2016-12-23,DET,GSW,113,119,28,24,Tony Brown,James Capers,Ben Taylor
446,2016-12-23,LAC,DAL,88,90,11,15,Mitchell Ervin,Pat Fraher,Derrick Stafford
447,2016-12-23,MEM,HOU,115,109,25,15,Dan Crawford,Ron Garretson,C.J. Washington
448,2016-12-23,MIL,WAS,123,96,27,18,Sean Corbin,Gediminas Petraitis,Leon Wood
449,2016-12-23,MIN,SAC,105,109,26,14,Tyler Ford,Marat Kogut,Ken Mauer
450,2016-12-23,NOP,MIA,91,87,21,13,Curtis Blair,Scott Foster,Kevin Scott
451,2016-12-23,ORL,LAL,109,90,14,24,Tony Brothers,Brett Nansel,Michael Smith
452,2016-12-23,PHO,PHI,123,116,37,22,Mark Ayotte,Bill Kennedy,Haywoode Workman
453,2016-12-23,POR,SAS,90,110,16,21,Tre Maddox,Rodney Mott,Josh Tiven
454,2016-12-23,UTA,TOR,98,104,21,15,Brent Barnaky,Brian Forte,Derek Richardson
455,2016-12-25,CLE,GSW,109,108,32,29,Matt Boland,Mike Callahan,Sean Corbin
456,2016-12-25,LAL,LAC,111,102,30,22,Bennie Adams,Bill Kennedy,Gary Zielinski
457,2016-12-25,NYK,BOS,114,119,27,20,Kane Fitzgerald,Marat Kogut,Zach Zarba
458,2016-12-25,OKC,MIN,112,100,24,23,Tony Brothers,Nick Buchert,James Williams
459,2016-12-25,SAS,CHI,119,100,19,20,Tony Brown,Scott Foster,Ben Taylor
460,2016-12-26,BRK,CHO,120,118,31,25,Michael Smith,Justin Van Duyne,Sean Wright
461,2016-12-26,CHI,IND,90,85,28,10,Pat Fraher,Bill Spooner,C.J. Washington
462,2016-12-26,DET,CLE,106,90,15,23,Dan Crawford,Brian Forte,Lauren Holtkamp
463,2016-12-26,HOU,PHO,131,115,30,27,Monty McCutchen,Aaron Smith,James Williams
464,2016-12-26,LAC,DEN,102,106,20,28,Eric Dalen,Ron Garretson,Tre Maddox
465,2016-12-26,MIN,ATL,104,90,18,17,Brent Barnaky,Dedric Taylor,Zach Zarba
466,2016-12-26,NOP,DAL,111,104,30,22,Tyler Ford,Karl Lane,Tom Washington
467,2016-12-26,ORL,MEM,112,102,16,28,Steve Anderson,James Capers,Derrick Collins
468,2016-12-26,POR,TOR,91,95,18,24,Mark Ayotte,Bill Kennedy,J.T. Orr
469,2016-12-26,SAC,PHI,102,100,21,18,Marc Davis,Rodney Mott,Scott Twardoski
470,2016-12-26,WAS,MIL,107,102,20,23,Ed Malloy,Kevin Scott,Scott Wall
471,2016-12-27,BOS,MEM,113,103,21,29,Brent Barnaky,Eric Lewis,Haywoode Workman
472,2016-12-27,DAL,HOU,107,123,25,28,Tony Brothers,Tony Brown,Leon Wood
473,2016-12-27,LAL,UTA,100,102,22,24,Sean Corbin,Kevin Cutler,Courtney Kirkland
474,2016-12-27,MIA,OKC,94,106,21,25,Kane Fitzgerald,John Goble,Derek Richardson
475,2016-12-28,ATL,NYK,102,98,27,26,Monty McCutchen,Aaron Smith,James Williams
476,2016-12-28,CHI,BRK,101,99,29,16,Kevin Scott,Scott Wall,Tom Washington
477,2016-12-28,DEN,MIN,105,103,14,17,Matt Boland,Marc Davis,Scott Twardoski
478,2016-12-28,DET,MIL,94,119,16,16,Marat Kogut,Eric Lewis,Sean Wright
479,2016-12-28,GSW,TOR,121,111,18,22,Nick Buchert,Ed Malloy,Gary Zielinski
480,2016-12-28,NOP,LAC,102,98,21,18,Kane Fitzgerald,Brian Forte,Lauren Holtkamp
481,2016-12-28,ORL,CHO,101,120,10,19,Mark Lindsay,Derek Richardson,Bill Spooner
482,2016-12-28,POR,SAC,102,89,22,23,Eric Dalen,Ron Garretson,Ben Taylor
483,2016-12-28,SAS,PHO,119,98,25,24,Steve Anderson,James Capers,Michael Smith
484,2016-12-28,WAS,IND,111,105,37,29,Mitchell Ervin,David Guthrie,Josh Tiven
485,2016-12-29,CHO,MIA,91,82,18,13,Curtis Blair,Kevin Scott,Zach Zarba
486,2016-12-29,CLE,BOS,124,118,33,21,Rodney Mott,Leon Wood,Sean Wright
487,2016-12-29,LAL,DAL,89,101,25,14,Matt Boland,Nick Buchert,Dan Crawford
488,2016-12-29,MEM,OKC,114,80,20,38,Brian Forte,J.T. Orr,Jason Phillips
489,2016-12-29,PHO,TOR,99,91,23,29,Sean Corbin,Courtney Kirkland,Scott Twardoski
490,2016-12-29,UTA,PHI,100,83,28,8,Mark Ayotte,Ed Malloy,Gediminas Petraitis
491,2016-12-30,ATL,DET,105,98,25,21,Tony Brothers,Mark Lindsay,Scott Wall
492,2016-12-30,BOS,MIA,117,114,29,10,Pat Fraher,Monty McCutchen,Aaron Smith
493,2016-12-30,DEN,PHI,122,124,41,40,Scott Foster,Ben Taylor,Gary Zielinski
494,2016-12-30,GSW,DAL,108,99,15,15,Kevin Cutler,Eric Dalen,Marc Davis
495,2016-12-30,HOU,LAC,140,116,43,16,Derrick Collins,J.T. Orr,Jason Phillips
496,2016-12-30,IND,CHI,111,101,30,31,Michael Smith,Justin Van Duyne,James Williams
497,2016-12-30,MIN,MIL,116,99,21,17,Tony Brown,C.J. Washington,Tom Washington
498,2016-12-30,NOP,NYK,104,92,17,16,Steve Anderson,James Capers,Josh Tiven
499,2016-12-30,SAS,POR,110,94,25,21,Kane Fitzgerald,John Goble,Karl Lane
500,2016-12-30,WAS,BRK,118,95,14,25,Rodney Mott,Derek Richardson,Bill Spooner
501,2016-12-31,CHI,MIL,96,116,28,27,Mark Lindsay,Tre Maddox,Zach Zarba
502,2016-12-31,CHO,CLE,109,121,23,25,Mike Callahan,Dedric Taylor,Josh Tiven
503,2016-12-31,HOU,NYK,129,122,29,25,Curtis Blair,John Goble,Sean Wright
504,2016-12-31,OKC,LAC,114,88,35,21,David Guthrie,Bill Kennedy,Leon Wood
505,2016-12-31,SAC,MEM,98,112,28,9,Sean Corbin,Ed Malloy,Gediminas Petraitis
506,2016-12-31,UTA,PHO,91,86,20,10,Matt Boland,Dan Crawford,Jacyn Goble
507,2017-01-01,ATL,SAS,114,112,27,22,Tony Brown,Pat Fraher,Haywoode Workman
508,2017-01-01,IND,ORL,117,104,24,11,James Capers,Kane Fitzgerald,Tyler Ford
509,2017-01-01,LAL,TOR,114,123,31,32,Eric Dalen,Scott Foster,Ben Taylor
510,2017-01-01,MIA,DET,98,107,18,22,Derrick Collins,Karl Lane,Rodney Mott
511,2017-01-01,MIN,POR,89,95,18,28,Courtney Kirkland,Bill Spooner,Justin Van Duyne
512,2017-01-02,BRK,UTA,89,101,23,20,Mitchell Ervin,Eric Lewis,Zach Zarba
513,2017-01-02,CHI,CHO,118,111,29,22,Marc Davis,Ron Garretson,Marat Kogut
514,2017-01-02,CLE,NOP,90,82,22,10,John Goble,Tre Maddox,Kevin Scott
515,2017-01-02,GSW,DEN,127,119,21,18,Mark Ayotte,Dan Crawford,Brett Nansel
516,2017-01-02,HOU,WAS,101,91,21,12,Bill Kennedy,Michael Smith,Dedric Taylor
517,2017-01-02,LAC,PHO,109,98,38,22,Ed Malloy,Gediminas Petraitis,Gary Zielinski
518,2017-01-02,MIL,OKC,98,94,24,19,Kane Fitzgerald,Lauren Holtkamp,Josh Tiven
519,2017-01-02,NYK,ORL,103,115,24,14,Brian Forte,Tom Washington,Haywoode Workman
520,2017-01-03,BOS,UTA,115,104,17,21,Curtis Blair,Brian Forte,Kevin Scott
521,2017-01-03,DAL,WAS,113,105,24,14,Pat Fraher,Courtney Kirkland,Ben Taylor
522,2017-01-03,DEN,SAC,113,120,13,18,Mark Lindsay,Derek Richardson,Sean Wright
523,2017-01-03,DET,IND,116,121,12,30,Marc Davis,Aaron Smith,Josh Tiven
524,2017-01-03,LAL,MEM,116,102,28,35,Mark Ayotte,Bill Spooner,Scott Twardoski
525,2017-01-03,PHI,MIN,93,91,25,20,James Capers,Karl Lane,Rodney Mott
526,2017-01-03,PHO,MIA,99,90,22,16,Eric Dalen,Scott Foster,Leon Wood
527,2017-01-03,SAS,TOR,110,82,15,22,Nick Buchert,Bill Kennedy,Justin Van Duyne
528,2017-01-04,CHO,OKC,123,112,49,23,Brent Barnaky,Sean Corbin,Tre Maddox
529,2017-01-04,CLE,CHI,94,106,24,15,Eric Lewis,Ken Mauer,Haywoode Workman
530,2017-01-04,GSW,POR,125,117,29,28,Scott Foster,Mark Lindsay,Dedric Taylor
531,2017-01-04,LAC,MEM,115,106,45,25,Steve Anderson,Michael Smith,Sean Wright
532,2017-01-04,NYK,MIL,104,105,12,31,Ron Garretson,J.T. Orr,James Williams
533,2017-01-04,ORL,ATL,92,111,10,18,Lauren Holtkamp,Karl Lane,Derrick Stafford
534,2017-01-04,SAC,MIA,102,107,17,29,Kevin Cutler,David Guthrie,Gary Zielinski
535,2017-01-05,DAL,PHO,95,102,17,22,Derrick Collins,Lauren Holtkamp,Zach Zarba
536,2017-01-05,DEN,SAS,99,127,17,17,Steve Anderson,Bill Kennedy,Leroy Richardson
537,2017-01-05,DET,CHO,115,114,32,34,Mitchell Ervin,John Goble,James Williams
538,2017-01-05,HOU,OKC,118,116,30,27,Courtney Kirkland,Ed Malloy,Gediminas Petraitis
539,2017-01-05,IND,BRK,121,109,19,13,Brent Barnaky,Curtis Blair,Dan Crawford
540,2017-01-05,NOP,ATL,94,99,14,17,Matt Boland,Marc Davis,Brett Nansel
541,2017-01-05,POR,LAL,118,109,30,33,Bennie Adams,Kevin Cutler,Gary Zielinski
542,2017-01-05,TOR,UTA,101,93,28,21,Kane Fitzgerald,Aaron Smith,Tom Washington
543,2017-01-06,BOS,PHI,110,106,25,26,Derek Richardson,Derrick Stafford,Ben Taylor
544,2017-01-06,BRK,CLE,108,116,19,43,Mark Ayotte,Sean Corbin,Rodney Mott
545,2017-01-06,GSW,MEM,119,128,39,19,Tyler Ford,David Guthrie,Ken Mauer
546,2017-01-06,LAL,MIA,127,100,29,27,Michael Smith,C.J. Washington,Sean Wright
547,2017-01-06,MIL,NYK,111,116,28,27,Scott Foster,Pat Fraher,Tre Maddox
548,2017-01-06,ORL,HOU,93,100,13,12,Jason Phillips,Josh Tiven,Scott Twardoski
549,2017-01-06,SAC,LAC,98,106,22,21,Kevin Scott,Bill Spooner,Dedric Taylor
550,2017-01-06,WAS,MIN,112,105,9,17,Eric Dalen,Ron Garretson,J.T. Orr
551,2017-01-07,BOS,NOP,117,108,21,23,Marat Kogut,Karl Lane,James Williams
552,2017-01-07,CHI,TOR,123,118,39,43,Bennie Adams,Derrick Collins,Mitchell Ervin
553,2017-01-07,DAL,ATL,82,97,10,32,Kane Fitzgerald,Eric Lewis,Gediminas Petraitis
554,2017-01-07,IND,NYK,123,109,28,24,Lauren Holtkamp,Courtney Kirkland,Zach Zarba
555,2017-01-07,MIN,UTA,92,94,21,28,Bill Kennedy,Mark Lindsay,Gary Zielinski
556,2017-01-07,OKC,DEN,121,106,29,24,Pat Fraher,Jacyn Goble,Tom Washington
557,2017-01-07,SAS,CHO,102,85,20,25,Matt Boland,Ed Malloy,Brett Nansel
558,2017-01-08,BRK,PHI,95,105,17,27,Ron Garretson,Josh Tiven,Scott Twardoski
559,2017-01-08,LAC,MIA,98,86,25,21,James Capers,Tyler Ford,Leroy Richardson
560,2017-01-08,LAL,ORL,111,95,24,29,Ken Mauer,J.T. Orr,Dedric Taylor
561,2017-01-08,MEM,UTA,88,79,14,23,Matt Boland,Marc Davis,Justin Van Duyne
562,2017-01-08,MIL,WAS,101,107,20,18,Curtis Blair,Nick Buchert,Jason Phillips
