GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
996,2015-03-16,SAC,ATL,103,110,25,30,Marc Davis,Eli Roe,Scott Wall
997,2015-03-16,UTA,CHO,94,66,19,18,Sean Corbin,Marat Kogut,Ken Mauer
998,2015-03-16,WAS,POR,105,97,26,20,Tony Brown,Nick Buchert,John Goble
999,2015-03-17,DET,MEM,105,95,22,17,Steve Anderson,John Goble,Leon Wood
1000,2015-03-17,HOU,ORL,107,94,27,17,Scott Foster,David Jones,Tre Maddox
1001,2015-03-17,LAC,CHO,99,92,28,29,Eric Dalen,Pat Fraher,Zach Zarba
1002,2015-03-17,NOP,MIL,85,84,26,21,Eric Lewis,Scott Twardoski,Tom Washington
1003,2015-03-17,NYK,SAS,104,100,27,30,Derrick Collins,Lauren Holtkamp,Bennett Salvatore
1004,2015-03-18,CHI,IND,103,86,28,21,Brian Forte,Ron Garretson,Kevin Scott
1005,2015-03-18,CLE,BRK,117,92,20,21,Kevin Cutler,David Guthrie,Monty McCutchen
1006,2015-03-18,DAL,ORL,107,102,24,14,Mark Ayotte,Tony Brothers,Scott Twardoski
1007,2015-03-18,GSW,ATL,114,95,20,30,Sean Corbin,Marat Kogut,Ken Mauer
1008,2015-03-18,MIA,POR,108,104,14,21,Kane Fitzgerald,Ed Malloy,Justin Van Duyne
1009,2015-03-18,MIL,SAS,103,114,24,38,Dan Crawford,J.T. Orr,Sean Wright
1010,2015-03-18,OKC,BOS,122,118,39,28,Bennie Adams,Curtis Blair,Michael Smith
1011,2015-03-18,PHI,DET,94,83,18,19,Nick Buchert,Joe Crawford,Gary Zielinski
1012,2015-03-18,SAC,LAC,105,116,32,13,Mark Lindsay,Jason Phillips,Haywoode Workman
1013,2015-03-18,TOR,MIN,105,100,27,15,Tony Brown,Bill Kennedy,Karl Lane
1014,2015-03-18,UTA,WAS,84,88,24,23,Derrick Stafford,Josh Tiven,James Williams
1015,2015-03-19,HOU,DEN,118,108,40,19,Tony Brothers,Courtney Kirkland,Ben Taylor
1016,2015-03-19,LAL,UTA,73,80,17,31,Eric Dalen,Pat Fraher,Zach Zarba
1017,2015-03-19,NYK,MIN,92,95,10,30,Kevin Cutler,David Jones,Eric Lewis
1018,2015-03-19,PHO,NOP,74,72,21,10,Mark Lindsay,Jason Phillips,Haywoode Workman
1019,2015-03-20,BRK,MIL,129,127,34,29,James Capers,Lauren Holtkamp,Michael Smith
1020,2015-03-20,CHI,TOR,108,92,17,26,Mike Callahan,John Goble,Scott Twardoski
1021,2015-03-20,CLE,IND,95,92,21,13,Marc Davis,J.T. Orr,Gary Zielinski
1022,2015-03-20,DAL,MEM,101,112,36,32,Scott Foster,Scott Wall,Sean Wright
1023,2015-03-20,GSW,NOP,112,96,23,22,Bennie Adams,Derek Richardson,Bill Spooner
1024,2015-03-20,LAC,WAS,113,99,17,23,Sean Corbin,Marat Kogut,Ken Mauer
1025,2015-03-20,MIA,DEN,108,91,19,19,Nick Buchert,Monty McCutchen,Eli Roe
1026,2015-03-20,OKC,ATL,123,115,26,25,Brent Barnaky,Tony Brown,Ed Malloy
1027,2015-03-20,ORL,POR,111,104,24,24,Curtis Blair,David Guthrie,Bennett Salvatore
1028,2015-03-20,PHI,NYK,97,81,15,26,Brian Forte,Bill Kennedy,Dedric Taylor
1029,2015-03-20,SAC,CHO,101,91,25,16,Derrick Stafford,Josh Tiven,James Williams
1030,2015-03-20,SAS,BOS,101,89,23,20,Mark Ayotte,Ron Garretson,Justin Van Duyne
1031,2015-03-21,DET,CHI,107,91,10,24,Derrick Collins,Kevin Cutler,Bill Kennedy
1032,2015-03-21,GSW,UTA,106,91,26,21,Mark Lindsay,Jason Phillips,Haywoode Workman
1033,2015-03-21,HOU,PHO,102,117,12,24,Brent Barnaky,Dan Crawford,Kane Fitzgerald
1034,2015-03-21,IND,BRK,111,123,18,31,Tony Brothers,Leroy Richardson,Ben Taylor
1035,2015-03-21,MEM,POR,97,86,16,15,Marc Davis,Karl Lane,Eric Lewis
1036,2015-03-22,ATL,SAS,95,114,7,17,Joe Crawford,David Guthrie,Kevin Scott
1037,2015-03-22,BOS,DET,97,105,17,30,Tony Brown,Bennett Salvatore,Scott Twardoski
1038,2015-03-22,LAC,NOP,107,100,23,16,Mark Ayotte,Ron Garretson,Leon Wood
1039,2015-03-22,LAL,PHI,101,87,22,21,Sean Corbin,Marat Kogut,Ken Mauer
1040,2015-03-22,MIL,CLE,90,108,14,16,Steve Anderson,Mike Callahan,David Jones
1041,2015-03-22,MIN,CHO,98,109,16,16,Michael Smith,Bill Spooner,Justin Van Duyne
1042,2015-03-22,OKC,MIA,93,75,13,15,Scott Foster,John Goble,Lauren Holtkamp
1043,2015-03-22,ORL,DEN,100,119,17,30,Dedric Taylor,Scott Wall,Tom Washington
1044,2015-03-22,PHO,DAL,98,92,23,22,Tre Maddox,Derrick Stafford,Josh Tiven
1045,2015-03-22,SAC,WAS,109,86,23,18,Eric Dalen,Pat Fraher,Zach Zarba
1046,2015-03-22,TOR,NYK,106,89,29,16,James Capers,J.T. Orr,Gary Zielinski
1047,2015-03-23,BRK,BOS,91,110,30,14,Steve Anderson,Derrick Collins,Marc Davis
1048,2015-03-23,CHI,CHO,98,86,29,28,Scott Foster,Mark Lindsay,Violet Palmer
1049,2015-03-23,GSW,WAS,107,76,21,26,Brent Barnaky,Monty McCutchen,Leroy Richardson
1050,2015-03-23,IND,HOU,100,110,19,37,Nick Buchert,Kevin Cutler,Bill Kennedy
1051,2015-03-23,NYK,MEM,82,103,17,19,Tony Brothers,Kane Fitzgerald,Scott Twardoski
1052,2015-03-23,UTA,MIN,104,106,31,25,Tre Maddox,Ed Malloy,Derek Richardson
1053,2015-03-24,DAL,SAS,101,94,13,18,Dan Crawford,Brian Forte,Gary Zielinski
1054,2015-03-24,DET,TOR,108,104,24,29,Curtis Blair,Kane Fitzgerald,Bill Spooner
1055,2015-03-24,MIL,MIA,89,88,17,18,Courtney Kirkland,Jason Phillips,Justin Van Duyne
1056,2015-03-24,OKC,LAL,127,117,23,27,Ben Taylor,Scott Wall,Tom Washington
1057,2015-03-24,POR,GSW,108,122,19,11,Mark Ayotte,Ron Garretson,Kevin Scott
1058,2015-03-24,SAC,PHI,107,106,38,21,John Goble,J.T. Orr,Leon Wood
1059,2015-03-25,BOS,MIA,86,93,37,23,Eric Dalen,Josh Tiven,Zach Zarba
1060,2015-03-25,CHO,BRK,88,91,20,11,Nick Buchert,Jason Phillips,Derek Richardson
1061,2015-03-25,DEN,PHI,85,99,27,22,Kevin Cutler,Eric Lewis,Ed Malloy
1062,2015-03-25,MEM,CLE,89,111,16,13,David Guthrie,Michael Smith,Derrick Stafford
1063,2015-03-25,MIN,LAL,99,101,30,18,Matt Boland,Tony Brown,Bennett Salvatore
1064,2015-03-25,NOP,HOU,93,95,32,12,Sean Corbin,Ken Mauer,Eli Roe
1065,2015-03-25,NYK,LAC,80,111,19,18,Marc Davis,Courtney Kirkland,Justin Van Duyne
1066,2015-03-25,ORL,ATL,83,95,20,10,Mike Callahan,Pat Fraher,Haywoode Workman
1067,2015-03-25,PHO,SAC,99,108,26,23,Bennie Adams,Monty McCutchen,Kevin Scott
1068,2015-03-25,SAS,OKC,130,91,19,14,James Capers,David Jones,Karl Lane
1069,2015-03-25,TOR,CHI,103,116,19,17,Joe Crawford,James Williams,Sean Wright
1070,2015-03-25,UTA,POR,89,92,23,20,Brent Barnaky,John Goble,Leroy Richardson
1071,2015-03-25,WAS,IND,101,103,38,28,Derrick Collins,Scott Foster,Lauren Holtkamp
1072,2015-03-26,MIL,IND,111,107,34,43,Marat Kogut,Bill Spooner,Scott Wall
1073,2015-03-27,ATL,MIA,99,86,24,15,Dan Crawford,Mark Lindsay,Leon Wood
1074,2015-03-27,BRK,CLE,106,98,19,20,Joe Crawford,Pat Fraher,Marat Kogut
1075,2015-03-27,DEN,UTA,107,91,23,31,Ron Garretson,J.T. Orr,Kevin Scott
1076,2015-03-27,HOU,MIN,120,110,17,34,James Capers,Josh Tiven,Haywoode Workman
1077,2015-03-27,MEM,GSW,84,107,15,17,Nick Buchert,Mike Callahan,John Goble
1078,2015-03-27,NOP,SAC,102,88,12,18,David Jones,Ed Malloy,Dedric Taylor
1079,2015-03-27,NYK,BOS,92,96,14,43,Tre Maddox,Leroy Richardson,Sean Wright
1080,2015-03-27,ORL,DET,97,111,8,27,Mark Ayotte,Derek Richardson,Derrick Stafford
1081,2015-03-27,PHI,LAC,98,119,27,31,Curtis Blair,Derrick Collins,Bennett Salvatore
1082,2015-03-27,PHO,POR,81,87,12,18,Bill Kennedy,Eric Lewis,Scott Twardoski
1083,2015-03-27,SAS,DAL,94,76,14,15,Sean Corbin,Monty McCutchen,Eli Roe
1084,2015-03-27,TOR,LAL,94,83,21,29,Bennie Adams,Eric Dalen,Zach Zarba
1085,2015-03-27,WAS,CHO,110,107,22,35,Tony Brothers,Kane Fitzgerald,Ben Taylor
1086,2015-03-28,CHI,NYK,111,80,22,19,Tony Brown,Karl Lane,Zach Zarba
1087,2015-03-28,CHO,ATL,115,100,22,14,Steve Anderson,Mark Ayotte,Marc Davis
1088,2015-03-28,MIL,GSW,95,108,32,14,Pat Fraher,Ken Mauer,Ben Taylor
1089,2015-03-28,POR,DEN,120,114,18,22,J.T. Orr,Michael Smith,Gary Zielinski
1090,2015-03-28,UTA,OKC,94,89,35,32,Brian Forte,Scott Foster,Justin Van Duyne
1091,2015-03-29,BOS,LAC,106,119,23,40,Derrick Stafford,Scott Wall,Leon Wood
1092,2015-03-29,BRK,LAL,107,99,21,11,Brent Barnaky,Tre Maddox,Ed Malloy
1093,2015-03-29,CLE,PHI,87,86,18,15,Tony Brothers,Eric Dalen,Mark Lindsay
1094,2015-03-29,IND,DAL,104,99,26,19,Bennie Adams,Matt Boland,Tom Washington
1095,2015-03-29,MIA,DET,109,102,29,22,Mike Callahan,David Jones,Dedric Taylor
1096,2015-03-29,NOP,MIN,110,88,24,24,Nick Buchert,Kevin Cutler,Monty McCutchen
1097,2015-03-29,PHO,OKC,97,109,24,26,Sean Corbin,Ron Garretson,Eli Roe
1098,2015-03-29,SAS,MEM,103,89,18,12,Courtney Kirkland,Eric Lewis,Jason Phillips
1099,2015-03-29,WAS,HOU,91,99,37,33,Joe Crawford,James Williams,Sean Wright
1100,2015-03-30,ATL,MIL,101,88,24,23,Curtis Blair,Bennett Salvatore,Josh Tiven
1101,2015-03-30,CHO,BOS,104,116,19,23,Tony Brown,James Capers,Dedric Taylor
1102,2015-03-30,MEM,SAC,97,83,17,20,Mark Ayotte,Marat Kogut,Ken Mauer
1103,2015-03-30,MIN,UTA,84,104,27,18,Derrick Collins,Bill Kennedy,Violet Palmer
1104,2015-03-30,PHI,LAL,111,113,38,30,Marc Davis,Leroy Richardson,Scott Twardoski
1105,2015-03-30,POR,PHO,109,86,10,10,Brian Forte,Scott Foster,Derek Richardson
1106,2015-03-30,TOR,HOU,99,96,27,31,Matt Boland,Dan Crawford,Pat Fraher
1107,2015-03-31,BRK,IND,111,106,28,24,Mark Lindsay,Leon Wood,Zach Zarba
1108,2015-03-31,DET,ATL,105,95,17,10,Ed Malloy,J.T. Orr,Scott Wall
1109,2015-03-31,LAC,GSW,106,110,33,34,Scott Foster,David Guthrie,Karl Lane
1110,2015-03-31,MIA,SAS,81,95,12,17,Kevin Cutler,Michael Smith,Derrick Stafford
1111,2015-04-01,BOS,IND,100,87,18,23,Steve Anderson,John Goble,Courtney Kirkland
1112,2015-04-01,CHO,DET,102,78,24,18,Curtis Blair,Derrick Collins,Tom Washington
1113,2015-04-01,HOU,SAC,115,111,25,16,Nick Buchert,Mike Callahan,Gary Zielinski
