GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
30,2014-11-01,GSW,LAL,127,104,28,25,Kane Fitzgerald,Kevin Scott,Derrick Stafford
31,2014-11-01,HOU,BOS,104,90,40,18,Derrick Collins,David Jones,Sean Wright
32,2014-11-01,MIN,CHI,105,106,31,40,Tony Brothers,Pat Fraher,Dedric Taylor
33,2014-11-01,NOP,DAL,104,109,28,19,Dan Crawford,Lauren Holtkamp,Michael Smith
34,2014-11-01,OKC,DEN,102,91,31,20,Ken Mauer,Eli Roe,Gary Zielinski
35,2014-11-01,ORL,TOR,95,108,24,48,Brent Barnaky,Eric Lewis,Tom Washington
36,2014-11-01,PHI,MIA,96,114,26,29,David Guthrie,J.T. Orr,Bennett Salvatore
37,2014-11-01,UTA,PHO,118,91,33,15,Joe Crawford,John Goble,Ben Taylor
38,2014-11-01,WAS,MIL,108,97,33,24,Kevin Cutler,Mark Lindsay,Jason Phillips
39,2014-11-02,LAC,SAC,92,98,21,33,Tony Brown,Marat Kogut,Monty McCutchen
40,2014-11-02,MIA,TOR,107,102,38,39,Mark Ayotte,Ed Malloy,Scott Twardoski
41,2014-11-02,NYK,CHO,96,93,17,29,Kevin Cutler,Ron Garretson,Scott Wall
42,2014-11-02,POR,GSW,90,95,14,21,Marc Davis,John Goble,James Williams
43,2014-11-03,BRK,OKC,116,85,19,21,Bennie Adams,Brent Barnaky,Dan Crawford
44,2014-11-03,DAL,BOS,118,113,20,16,Karl Lane,Bill Spooner,Gary Zielinski
45,2014-11-03,DEN,SAC,105,110,33,47,Joe Crawford,Eric Lewis,Ben Taylor
46,2014-11-03,LAC,UTA,107,101,17,24,Kevin Scott,Derrick Stafford,Josh Tiven
47,2014-11-03,MEM,NOP,93,81,37,29,Curtis Blair,Derrick Collins,Jason Phillips
48,2014-11-03,PHI,HOU,93,104,23,30,Mike Callahan,Pat Fraher,Brett Nansel
49,2014-11-04,CHI,ORL,98,90,27,14,Kevin Cutler,David Guthrie,Ed Malloy
50,2014-11-04,IND,MIL,81,87,22,7,Curtis Blair,Scott Wall,Zach Zarba
51,2014-11-04,LAL,PHO,106,112,41,31,Marc Davis,Tre Maddox,Leon Wood
52,2014-11-04,MIA,HOU,91,108,27,27,Mark Lindsay,Tom Washington,Haywoode Workman
53,2014-11-04,NOP,CHO,100,91,19,13,Mark Ayotte,Karl Lane,Ken Mauer
54,2014-11-04,NYK,WAS,83,98,19,19,Nick Buchert,J.T. Orr,Bennett Salvatore
55,2014-11-04,POR,CLE,101,82,25,14,Kane Fitzgerald,Marat Kogut,Monty McCutchen
56,2014-11-04,TOR,OKC,100,88,33,25,Brian Forte,Ron Garretson,Derek Richardson
57,2014-11-05,BOS,TOR,107,110,18,23,Bill Kennedy,Leroy Richardson,Justin Van Duyne
58,2014-11-05,BRK,MIN,91,98,17,22,Tony Brown,J.T. Orr,Jason Phillips
59,2014-11-05,CHO,MIA,96,89,29,31,Brent Barnaky,Mike Callahan,David Jones
60,2014-11-05,DET,NYK,98,95,33,10,Bennie Adams,Tony Brothers,Dedric Taylor
61,2014-11-05,GSW,LAC,121,104,20,27,Joe Crawford,Ben Taylor,Sean Wright
62,2014-11-05,MIL,CHI,86,95,20,30,Sean Corbin,Michael Smith,James Williams
63,2014-11-05,PHI,ORL,89,91,23,12,Derrick Collins,Dan Crawford,Lauren Holtkamp
64,2014-11-05,PHO,MEM,91,102,21,17,Kane Fitzgerald,Eli Roe,Derrick Stafford
65,2014-11-05,SAC,DEN,131,109,50,31,Matt Boland,Scott Foster,Josh Tiven
66,2014-11-05,SAS,ATL,94,92,38,11,Mitchell Ervin,Bill Spooner,Gary Zielinski
67,2014-11-05,UTA,CLE,102,100,22,40,Steve Anderson,James Capers,Eric Lewis
68,2014-11-05,WAS,IND,96,94,23,20,Pat Fraher,Ed Malloy,Derek Richardson
69,2014-11-06,HOU,SAS,98,81,33,19,Nick Buchert,Courtney Kirkland,Bennett Salvatore
70,2014-11-06,POR,DAL,108,87,19,16,Matt Boland,Scott Foster,Josh Tiven
71,2014-11-07,BOS,IND,101,98,16,13,Bennie Adams,Brent Barnaky,Mike Callahan
72,2014-11-07,BRK,NYK,110,99,26,21,John Goble,David Guthrie,Kevin Scott
73,2014-11-07,CHO,ATL,122,119,27,26,Bill Kennedy,Michael Smith,Justin Van Duyne
74,2014-11-07,DEN,CLE,101,110,15,33,Leroy Richardson,Derrick Stafford,Scott Twardoski
75,2014-11-07,DET,MIL,98,95,24,23,Dan Crawford,Brian Forte,Lauren Holtkamp
76,2014-11-07,OKC,MEM,89,91,11,17,Marat Kogut,Mark Lindsay,Monty McCutchen
77,2014-11-07,ORL,MIN,112,103,19,25,Tre Maddox,Ken Mauer,Scott Wall
78,2014-11-07,PHI,CHI,115,118,25,34,Tony Brown,Tyler Ford,Jason Phillips
79,2014-11-07,PHO,SAC,112,114,25,39,Steve Anderson,James Capers,Sean Wright
80,2014-11-07,TOR,WAS,103,84,31,32,Karl Lane,Leon Wood,Zach Zarba
81,2014-11-07,UTA,DAL,82,105,19,14,Sean Corbin,Ron Garretson,J.T. Orr
82,2014-11-08,ATL,NYK,103,96,36,11,Derrick Collins,Pat Fraher,Ed Malloy
83,2014-11-08,CHI,BOS,101,106,15,20,Curtis Blair,Brian Forte,John Goble
84,2014-11-08,HOU,GSW,87,98,21,17,Mark Ayotte,Marc Davis,James Williams
85,2014-11-08,IND,WAS,90,97,25,23,Kane Fitzgerald,Bill Kennedy,Justin Van Duyne
86,2014-11-08,LAC,POR,106,102,30,25,Eric Lewis,Eli Roe,Tom Washington
87,2014-11-08,MIA,MIN,102,92,17,23,Nick Buchert,Joe Crawford,Courtney Kirkland
88,2014-11-08,MIL,MEM,93,92,11,34,David Jones,Haywoode Workman,Gary Zielinski
89,2014-11-08,SAS,NOP,99,100,29,14,Marat Kogut,Mark Lindsay,Monty McCutchen
90,2014-11-09,BRK,ORL,104,96,23,16,Michael Smith,Leon Wood,Zach Zarba
91,2014-11-09,DAL,MIA,96,105,24,20,Mark Ayotte,Marc Davis,James Williams
92,2014-11-09,DET,UTA,96,97,25,35,Tony Brown,Ed Malloy,Ben Taylor
93,2014-11-09,LAL,CHO,107,92,22,27,Eli Roe,Tom Washington,Sean Wright
94,2014-11-09,OKC,SAC,101,93,27,22,Jason Phillips,Kevin Scott,Scott Wall
95,2014-11-09,PHO,GSW,107,95,33,21,Matt Boland,Scott Foster,Eric Lewis
96,2014-11-09,POR,DEN,116,100,14,30,Steve Anderson,James Capers,Sean Corbin
97,2014-11-09,TOR,PHI,120,88,30,18,Bennie Adams,Tony Brothers,Dedric Taylor
98,2014-11-10,CHI,DET,102,91,20,25,David Jones,Bill Kennedy,Justin Van Duyne
99,2014-11-10,CLE,NOP,118,111,30,20,Joe Crawford,Pat Fraher,Ben Taylor
100,2014-11-10,IND,UTA,97,86,15,21,Kipp Kissinger,Bill Spooner,Gary Zielinski
101,2014-11-10,LAC,SAS,85,89,17,27,Curtis Blair,Ken Mauer,Derek Richardson
102,2014-11-10,NYK,ATL,85,91,12,28,Mike Callahan,Courtney Kirkland,Tre Maddox
103,2014-11-11,DAL,SAC,106,98,24,32,Kevin Cutler,John Goble,Michael Smith
104,2014-11-11,GSW,SAS,100,113,20,15,Steve Anderson,James Capers,Sean Corbin
105,2014-11-11,MEM,LAL,107,102,26,17,Mark Ayotte,Ron Garretson,Derek Richardson
106,2014-11-11,MIL,OKC,85,78,24,19,Bennie Adams,Tony Brothers,Nick Buchert
107,2014-11-11,POR,CHO,102,100,16,27,Dan Crawford,David Guthrie,Haywoode Workman
108,2014-11-11,TOR,ORL,104,100,30,16,Marc Davis,Lauren Holtkamp,Josh Tiven
109,2014-11-12,ATL,UTA,100,97,18,12,Kevin Cutler,John Goble,Scott Wall
110,2014-11-12,BOS,OKC,94,109,13,22,Joe Crawford,David Jones,Leon Wood
111,2014-11-12,DEN,POR,113,130,33,29,Mark Lindsay,Ken Mauer,J.T. Orr
112,2014-11-12,MIA,IND,75,81,18,15,Scott Foster,Eric Lewis,Eli Roe
113,2014-11-12,MIN,HOU,101,113,30,19,Tony Brown,Karl Lane,Zach Zarba
114,2014-11-12,NOP,LAL,109,102,18,32,Jason Phillips,Scott Twardoski,Gary Zielinski
115,2014-11-12,NYK,ORL,95,97,14,32,Tyler Ford,Bill Spooner,Sean Wright
116,2014-11-12,PHO,BRK,112,104,29,32,Leroy Richardson,Tom Washington,Haywoode Workman
117,2014-11-12,WAS,DET,107,103,33,22,Mike Callahan,Courtney Kirkland,Tre Maddox
118,2014-11-13,DAL,PHI,123,70,36,33,Pat Fraher,Ron Garretson,Derek Richardson
119,2014-11-13,GSW,BRK,107,99,21,20,Curtis Blair,Dan Crawford,David Guthrie
120,2014-11-13,MEM,SAC,111,110,34,34,Brent Barnaky,Kane Fitzgerald,Monty McCutchen
121,2014-11-13,TOR,CHI,93,100,21,32,Nick Buchert,Michael Smith,Derrick Stafford
122,2014-11-14,ATL,MIA,114,103,23,25,David Jones,J.T. Orr,Tom Washington
123,2014-11-14,BOS,CLE,121,122,23,37,Marat Kogut,Bill Spooner,Scott Wall
124,2014-11-14,HOU,PHI,88,87,37,18,Kane Fitzgerald,Monty McCutchen,Scott Twardoski
125,2014-11-14,IND,DEN,87,108,22,25,Marc Davis,Kevin Scott,Leon Wood
126,2014-11-14,LAL,SAS,80,93,31,20,Tony Brothers,Mark Lindsay,Haywoode Workman
127,2014-11-14,NOP,MIN,139,91,16,41,Brian Forte,Ed Malloy,C.J. Washington
128,2014-11-14,NYK,UTA,100,102,20,25,Matt Boland,James Capers,Josh Tiven
129,2014-11-14,OKC,DET,89,96,6,15,Derrick Collins,Karl Lane,Zach Zarba
130,2014-11-14,ORL,MIL,101,85,27,14,Tony Brown,Kevin Cutler,Scott Foster
131,2014-11-14,PHO,CHO,95,103,14,19,Curtis Blair,Ken Mauer,Gary Zielinski
132,2014-11-15,CHI,IND,90,99,23,25,Brent Barnaky,Josh Tiven,Tom Washington
133,2014-11-15,CLE,ATL,127,94,13,13,Nick Buchert,Gediminas Petraitis,Derrick Stafford
134,2014-11-15,DAL,MIN,131,117,23,29,Derrick Collins,Bill Kennedy,Eli Roe
135,2014-11-15,GSW,CHO,112,87,14,28,Mark Ayotte,Tony Brothers,Tre Maddox
136,2014-11-15,LAC,PHO,120,107,43,23,Dan Crawford,Mark Lindsay,Derek Richardson
137,2014-11-15,MEM,DET,95,88,33,17,Ed Malloy,Kevin Scott,Sean Wright
138,2014-11-15,POR,BRK,97,87,27,17,Courtney Kirkland,Jason Phillips,Dedric Taylor
139,2014-11-15,SAC,SAS,94,91,24,18,Ron Garretson,David Guthrie,Justin Van Duyne
140,2014-11-15,TOR,UTA,111,93,23,30,Sean Corbin,Pat Fraher,James Williams
141,2014-11-15,WAS,ORL,98,93,16,18,Joe Crawford,John Goble,J.T. Orr
142,2014-11-16,LAL,GSW,115,136,43,34,Mike Callahan,Lauren Holtkamp,Courtney Kirkland
143,2014-11-16,MIA,MIL,84,91,22,26,Steve Anderson,Marc Davis,Michael Smith
144,2014-11-16,NYK,DEN,109,93,27,26,Tony Brown,David Jones,Ben Taylor
145,2014-11-16,OKC,HOU,65,69,28,30,Kevin Cutler,Brian Forte,Bill Kennedy
146,2014-11-17,BOS,PHO,114,118,31,16,Sean Corbin,Ed Malloy,Kevin Scott
147,2014-11-17,BRK,MIA,83,95,26,27,Derrick Stafford,Josh Tiven,James Williams
148,2014-11-17,CHO,DAL,80,107,13,16,Nick Buchert,Monty McCutchen,J.T. Orr
149,2014-11-17,CLE,DEN,97,106,23,15,John Goble,Haywoode Workman,Sean Wright
150,2014-11-17,DET,ORL,93,107,24,15,Eric Lewis,C.J. Washington,Tom Washington
151,2014-11-17,LAC,CHI,89,105,22,25,David Guthrie,Jason Phillips,Dedric Taylor
152,2014-11-17,MEM,HOU,119,93,22,21,Steve Anderson,Marc Davis,Leroy Richardson
153,2014-11-17,POR,NOP,102,93,23,19,Tony Brothers,Pat Fraher,Derek Richardson
154,2014-11-17,SAS,PHI,100,75,21,24,Bennie Adams,Joe Crawford,Tre Maddox
155,2014-11-18,ATL,LAL,109,114,23,22,Scott Foster,Eli Roe,Michael Smith
156,2014-11-18,MIL,NYK,117,113,27,19,Kane Fitzgerald,Marat Kogut,Zach Zarba
157,2014-11-18,SAC,NOP,100,106,29,24,Karl Lane,Mark Lindsay,Bill Spooner
158,2014-11-18,UTA,OKC,98,81,26,19,Mike Callahan,Lauren Holtkamp,Courtney Kirkland
159,2014-11-19,BRK,MIL,118,122,29,28,Eric Lewis,Ben Taylor,Tom Washington
160,2014-11-19,CLE,SAS,90,92,13,25,Derrick Collins,Ed Malloy,Leroy Richardson
161,2014-11-19,DEN,OKC,107,100,22,25,Pat Fraher,Jason Phillips,Dedric Taylor
162,2014-11-19,DET,PHO,86,88,19,13,Nick Buchert,Derrick Stafford,Scott Twardoski
163,2014-11-19,HOU,LAL,92,98,23,23,Bennie Adams,Joe Crawford,Tre Maddox
164,2014-11-19,IND,CHO,88,86,24,12,Sean Corbin,Ron Garretson,Haywoode Workman
165,2014-11-19,MIN,NYK,115,99,22,28,Dan Crawford,James Williams,Gary Zielinski
166,2014-11-19,ORL,LAC,90,114,18,16,Brian Forte,Monty McCutchen,Kevin Scott
167,2014-11-19,PHI,BOS,90,101,21,21,Steve Anderson,Marc Davis,Josh Tiven
168,2014-11-19,TOR,MEM,96,92,13,26,Mark Ayotte,Curtis Blair,John Goble
169,2014-11-19,WAS,DAL,102,105,21,29,Matt Boland,James Capers,David Jones
170,2014-11-20,MIA,LAC,93,110,31,17,Brent Barnaky,Ken Mauer,Scott Wall
171,2014-11-20,SAC,CHI,103,88,27,16,Kane Fitzgerald,Bill Kennedy,Leon Wood
172,2014-11-21,ATL,DET,99,89,26,24,Joe Crawford,Brian Forte,Haywoode Workman
173,2014-11-21,CHO,ORL,100,105,15,32,Matt Boland,Tony Brown,Sean Wright
174,2014-11-21,DAL,LAL,140,106,28,21,Brent Barnaky,Curtis Blair,Dan Crawford
175,2014-11-21,DEN,NOP,117,97,25,34,Mike Callahan,Lauren Holtkamp,Gary Zielinski
176,2014-11-21,GSW,UTA,101,88,19,19,Pat Fraher,J.T. Orr,Jason Phillips
177,2014-11-21,MEM,BOS,117,100,14,21,Marat Kogut,Eric Lewis,Zach Zarba
178,2014-11-21,MIN,SAS,92,121,22,18,Scott Foster,David Guthrie,Scott Twardoski
179,2014-11-21,OKC,BRK,92,94,19,30,David Jones,Derek Richardson,Michael Smith
180,2014-11-21,PHI,PHO,96,122,33,23,Mark Ayotte,James Capers,Gediminas Petraitis
181,2014-11-21,POR,CHI,105,87,22,28,Bennie Adams,Karl Lane,Bill Spooner
182,2014-11-21,TOR,MIL,124,82,24,32,Mark Lindsay,Ed Malloy,Eli Roe
183,2014-11-21,WAS,CLE,91,78,9,23,Sean Corbin,Ron Garretson,Justin Van Duyne
184,2014-11-22,CLE,TOR,93,110,29,42,Scott Foster,Dedric Taylor,Josh Tiven
185,2014-11-22,HOU,DAL,95,92,23,22,Tony Brothers,Derrick Collins,Kevin Scott
186,2014-11-22,IND,PHO,83,106,20,20,John Goble,Eric Lewis,James Williams
187,2014-11-22,MIL,WAS,100,111,26,22,Monty McCutchen,Leroy Richardson,Scott Twardoski
188,2014-11-22,MIN,SAC,101,113,27,30,Steve Anderson,Marc Davis,Brian Forte
189,2014-11-22,NYK,PHI,91,83,21,25,Kevin Cutler,Derrick Stafford,Scott Wall
190,2014-11-22,ORL,MIA,92,99,27,18,Nick Buchert,Marat Kogut,Zach Zarba
191,2014-11-22,SAS,BRK,99,87,11,10,Curtis Blair,Courtney Kirkland,Ken Mauer
192,2014-11-22,UTA,NOP,94,106,29,22,Kane Fitzgerald,Bill Kennedy,Tre Maddox
193,2014-11-23,BOS,POR,88,94,12,15,Mark Ayotte,Sean Corbin,Ron Garretson
194,2014-11-23,LAL,DEN,94,101,34,38,Kane Fitzgerald,Karl Lane,Bill Spooner
195,2014-11-23,MEM,LAC,107,91,23,28,Sean Corbin,Dan Crawford,Eli Roe
196,2014-11-23,MIA,CHO,94,93,19,16,James Capers,David Guthrie,Derek Richardson
197,2014-11-23,OKC,GSW,86,91,27,24,Ben Taylor,Tom Washington,Sean Wright
198,2014-11-24,CHO,LAC,92,113,35,10,Bennie Adams,Kevin Cutler,John Goble
199,2014-11-24,CLE,ORL,106,74,22,15,Brent Barnaky,Mike Callahan,James Williams
200,2014-11-24,DAL,IND,100,111,21,36,Marat Kogut,Mark Lindsay,Zach Zarba
201,2014-11-24,HOU,NYK,91,86,19,15,Curtis Blair,Ken Mauer,Leroy Richardson
202,2014-11-24,PHI,POR,104,114,24,23,Joe Crawford,Michael Smith,Haywoode Workman
203,2014-11-24,TOR,PHO,104,100,32,11,Tony Brown,Monty McCutchen,Leon Wood
204,2014-11-24,UTA,CHI,95,97,10,23,Derrick Collins,David Jones,Ed Malloy
205,2014-11-25,DEN,CHI,114,109,27,37,Ron Garretson,Justin Van Duyne,Scott Wall
206,2014-11-25,MIA,GSW,97,114,27,23,Tony Brothers,Kevin Cutler,Leroy Richardson
207,2014-11-25,MIL,DET,98,86,13,17,Tyler Ford,John Goble,Tom Washington
208,2014-11-25,NOP,SAC,89,99,29,24,Dan Crawford,Eric Lewis,Kevin Scott
209,2014-11-25,WAS,ATL,102,106,29,34,Scott Foster,Derek Richardson,Sean Wright
210,2014-11-26,ATL,TOR,115,126,24,33,Tony Brothers,Ben Taylor,Gary Zielinski
211,2014-11-26,CHO,POR,97,105,15,20,Sean Corbin,Mitchell Ervin,Tom Washington
212,2014-11-26,CLE,WAS,113,87,38,22,Matt Boland,James Capers,David Guthrie
213,2014-11-26,DAL,NYK,109,102,38,16,Mike Callahan,Courtney Kirkland,Karl Lane
214,2014-11-26,DET,LAC,98,104,24,19,Marc Davis,Michael Smith,James Williams
215,2014-11-26,HOU,SAC,102,89,15,28,Mark Ayotte,Marat Kogut,Zach Zarba
216,2014-11-26,LAL,MEM,93,99,24,25,Nick Buchert,David Jones,Scott Twardoski
217,2014-11-26,MIN,MIL,86,103,34,19,Kane Fitzgerald,Ken Mauer,C.J. Washington
218,2014-11-26,OKC,UTA,97,82,10,28,Mark Lindsay,Eli Roe,Derrick Stafford
219,2014-11-26,ORL,GSW,96,111,24,19,Bennie Adams,Bill Kennedy,Haywoode Workman
220,2014-11-26,PHI,BRK,91,99,17,28,Tony Brown,Bill Spooner,Leon Wood
221,2014-11-26,PHO,DEN,120,112,21,34,Derrick Collins,Brian Forte,Ed Malloy
222,2014-11-26,SAS,IND,106,100,29,18,Jason Phillips,Dedric Taylor,Josh Tiven
223,2014-11-28,ATL,NOP,100,91,22,16,Bennie Adams,Bill Kennedy,James Williams
224,2014-11-28,BOS,CHI,102,109,29,37,Mitchell Ervin,Ken Mauer,Leroy Richardson
225,2014-11-28,CHO,GSW,101,106,23,16,Derrick Stafford,Leon Wood,Gary Zielinski
226,2014-11-28,DEN,PHO,122,97,36,29,Nick Buchert,Kevin Cutler,David Jones
227,2014-11-28,DET,MIL,88,104,25,16,Matt Boland,James Capers,Sean Wright
228,2014-11-28,HOU,LAC,85,102,15,22,Ben Taylor,Josh Tiven,Tom Washington
229,2014-11-28,IND,ORL,98,83,14,16,Tony Brothers,Kane Fitzgerald,J.T. Orr
230,2014-11-28,LAL,MIN,119,120,22,24,Derrick Collins,Joe Crawford,Scott Wall
231,2014-11-28,OKC,NYK,105,78,23,24,Eric Lewis,Monty McCutchen,Haywoode Workman
232,2014-11-28,POR,MEM,99,112,18,26,Brent Barnaky,Brian Forte,Ed Malloy
233,2014-11-28,SAS,SAC,112,104,20,26,Mike Callahan,Sean Corbin,Lauren Holtkamp
234,2014-11-28,TOR,DAL,102,106,16,22,David Guthrie,Tre Maddox,Bill Spooner
235,2014-11-29,ATL,CHO,105,75,16,16,Dan Crawford,J.T. Orr,Josh Tiven
236,2014-11-29,CLE,IND,109,97,32,26,Steve Anderson,Tony Brown,Marc Davis
237,2014-11-29,MIL,HOU,103,117,35,16,Courtney Kirkland,Jason Phillips,Dedric Taylor
238,2014-11-29,PHI,DAL,103,110,31,30,Curtis Blair,John Goble,Bill Kennedy
239,2014-11-29,UTA,LAC,96,112,33,15,Mark Ayotte,Nick Buchert,Scott Foster
240,2014-11-29,WAS,NOP,83,80,12,21,Kane Fitzgerald,Eli Roe,Zach Zarba
241,2014-11-30,BOS,SAS,89,111,15,20,Tre Maddox,Derrick Stafford,Sean Wright
242,2014-11-30,BRK,CHI,84,102,24,34,Matt Boland,James Capers,Gary Zielinski
243,2014-11-30,DET,GSW,93,104,24,27,Mark Lindsay,Gediminas Petraitis,Bill Spooner
244,2014-11-30,LAL,TOR,129,122,34,31,Brian Forte,Ron Garretson,Brett Nansel
245,2014-11-30,NYK,MIA,79,86,20,31,David Guthrie,Ken Mauer,Kevin Scott
246,2014-11-30,PHO,ORL,90,93,18,25,Brent Barnaky,Scott Foster,Scott Wall
247,2014-11-30,POR,MIN,107,93,25,20,Michael Smith,Scott Twardoski,James Williams
248,2014-11-30,SAC,MEM,85,97,27,28,Derrick Collins,Joe Crawford,Derek Richardson
249,2014-12-01,LAC,MIN,127,101,36,40,Brent Barnaky,Kevin Cutler,Bill Kennedy
250,2014-12-01,PHI,SAS,103,109,25,35,Matt Boland,Eric Lewis,Ed Malloy
251,2014-12-01,UTA,DEN,101,103,30,17,Curtis Blair,Marc Davis,Leroy Richardson
252,2014-12-01,WAS,MIA,107,86,24,30,Mike Callahan,Karl Lane,Leon Wood
253,2014-12-02,ATL,BOS,109,105,14,13,Steve Anderson,Mark Ayotte,Monty McCutchen
254,2014-12-02,CHI,DAL,129,132,34,27,Tony Brothers,Eric Lewis,Eli Roe
255,2014-12-02,CLE,MIL,111,108,38,13,Dan Crawford,John Goble,Lauren Holtkamp
256,2014-12-02,DEN,POR,103,105,19,17,Bennie Adams,Derek Richardson,Bill Spooner
257,2014-12-02,DET,LAL,96,106,31,24,Nick Buchert,Justin Van Duyne,Zach Zarba
258,2014-12-02,GSW,ORL,98,97,18,14,Joe Crawford,Brian Forte,James Williams
259,2014-12-02,NOP,OKC,112,104,45,27,Ben Taylor,Tom Washington,Sean Wright
260,2014-12-02,NYK,BRK,93,98,14,20,Sean Corbin,Mark Lindsay,J.T. Orr
261,2014-12-02,PHO,IND,116,99,26,17,Ron Garretson,Michael Smith,Scott Twardoski
262,2014-12-02,SAC,TOR,109,117,37,21,Curtis Blair,Scott Foster,Scott Wall
263,2014-12-03,BOS,DET,109,102,27,29,Mike Callahan,J.T. Orr,Gary Zielinski
264,2014-12-03,BRK,SAS,95,93,18,12,Tony Brown,David Jones,Haywoode Workman
265,2014-12-03,CHO,CHI,95,102,23,21,Mark Ayotte,Marat Kogut,Monty McCutchen
266,2014-12-03,HOU,MEM,105,96,20,27,Kevin Cutler,Pat Fraher,Derrick Stafford
267,2014-12-03,LAC,ORL,114,86,25,25,Marc Davis,Leroy Richardson,Scott Twardoski
268,2014-12-03,MIA,ATL,102,112,32,23,Derrick Collins,Jason Phillips,C.J. Washington
269,2014-12-03,MIL,DAL,105,107,32,22,Nick Buchert,Ken Mauer,Justin Van Duyne
270,2014-12-03,MIN,PHI,77,85,17,25,Karl Lane,Mark Lindsay,Zach Zarba
271,2014-12-03,UTA,TOR,104,123,15,24,Brent Barnaky,James Capers,James Williams
272,2014-12-03,WAS,LAL,111,95,19,21,Tony Brothers,David Guthrie,Dedric Taylor
273,2014-12-04,GSW,NOP,112,85,17,13,Marc Davis,Tre Maddox,Michael Smith
274,2014-12-04,NYK,CLE,87,90,6,26,Kane Fitzgerald,Ed Malloy,Josh Tiven
275,2014-12-04,POR,IND,88,82,23,8,Curtis Blair,Scott Foster,Leroy Richardson
276,2014-12-05,BOS,LAL,113,96,22,19,Matt Boland,Kane Fitzgerald,Bill Kennedy
277,2014-12-05,BRK,ATL,75,98,19,24,Bennie Adams,Ron Garretson,Derek Richardson
278,2014-12-05,CHO,NYK,103,102,18,22,Steve Anderson,Derrick Collins,Joe Crawford
279,2014-12-05,DAL,PHO,106,118,30,17,Kevin Cutler,Pat Fraher,Derrick Stafford
280,2014-12-05,MEM,SAS,101,107,26,16,Nick Buchert,John Goble,Gary Zielinski
281,2014-12-05,MIL,MIA,109,85,26,27,Haywoode Workman,Sean Wright,Zach Zarba
282,2014-12-05,MIN,HOU,112,114,27,31,Sean Corbin,Ed Malloy,Dedric Taylor
283,2014-12-05,PHI,OKC,91,103,30,31,Mike Callahan,Mitchell Ervin,Brian Forte
284,2014-12-05,SAC,IND,102,101,40,29,James Capers,James Williams,Leon Wood
285,2014-12-05,TOR,CLE,91,105,20,21,David Jones,Eric Lewis,Justin Van Duyne
